SMILES,ATSc2,MDEC-44,SPC-4,ATSc3,khs.sssdAs,SPC-5,khs.dsssP,ATSc4,khs.dNH,SPC-6,ATSc5,TopoPSA,VPC-4,topoShape,MDEN-22,VPC-5,khs.ssssBe,khs.ssSe,MDEN-23,khs.sBr,VPC-6,VCH-3,khs.ssSnH2,Kier1,khs.ssBe,VCH-4,VP-0,khs.dO,khs.aasC,Kier2,VCH-5,VP-1,khs.ssssSi,khs.dsN,Kier3,khs.sF,khs.sSnH3,VC-3,khs.sssAs,VCH-6,VP-2,MDEC-22,khs.ssPbH2,VCH-7,VP-3,khs.aaN,VC-4,khs.ssPH,MDEC-23,khs.dS,VP-4,TPSA,khs.aaO,khs.sI,VC-5,VP-5,khs.sPbH3,khs.sSeH,VC-6,MDEC-24,khs.sssssAs,VP-6,khs.ssssSn,khs.ssO,khs.aaNH,khs.sCl,khs.ddssSe,VP-7,khs.ssBH,khs.sAsH2,khs.sssB,C4SP3,khs.ssssB,khs.aaS,khs.ssssC,khs.sssSnH,khs.dssSe,khs.sLi,khs.ssSiH2,C3SP2,MDEO-11,geomShape,khs.dssC,khs.aaCH,khs.aasN,ATSm1,C3SP3,MDEO-12,khs.ssS,SCH-3,khs.sSiH3,ATSm2,ECCEN,khs.ssAsH,MDEN-33,SCH-4,ATSm3,khs.sOH,PetitjeanNumber,WPATH,SCH-5,ATSp1,ATSm4,Zagreb,khs.tsC,SCH-6,ATSp2,ATSm5,khs.sssPbH,khs.sssNH,SCH-7,ATSp3,khs.ssNH,ATSp4,fragC,MDEC-33,ATSp5,khs.ddC,khs.dSe,MDEC-34,khs.ddsN,khs.sssSiH,khs.ssGeH2,khs.sssN,khs.ssssN,khs.sssssP,MDEN-11,khs.sssCH,WPOL,MDEN-12,C2SP1,khs.sssP,khs.sssGeH,SP-0,khs.tN,MDEN-13,C2SP2,SP-1,khs.dsCH,khs.ddssS,khs.sGeH3,SC-3,MDEO-22,C2SP3,khs.sNH2,SP-2,SC-4,SP-3,khs.aaaC,khs.ssNH2,khs.sNH3,SC-5,MDEC-11,khs.ssCH2,SP-4,khs.ssssGe,khs.tCH,SC-6,MDEC-12,C1SP1,khs.aaSe,SP-5,VAdjMat,khs.dssS,khs.sCH3,khs.sPH2,MDEC-13,C1SP2,SP-6,khs.sSH,khs.dCH2,ATSc1,MDEC-14,C1SP3,khs.ssssPb,SP-7
Clc1ccc(Oc2ccc(cc2)N(=O)=O)c(Cl)c1, -0.0732816904783249, 0.0, 2.78576731681824 2.78576731681824, -0.0794994905591011, 0.0, 3.45401000976562 3.45401000976562, 0.0, 0.0107247615233064, 0.0, 4.3356409072876 4.3356409072876, -0.103382162749767, 55.0499992370605, 0.91360330581665 0.91360330581665, 0.833333313465118, 0.0, 1.06673061847687 1.06673061847687, 0.0, 0.0, 0.0, 0.0, 1.11805987358093 1.11805987358093, 0.0, 0.0, 14.4099721908569, 0.0, 0.0, 10.4811973571777, 2.0, 5.0, 6.43787002563477, 0.0, 5.69029808044434, 0.0, 0.0, 3.99583768844604, 0.0, 0.0, 0.591416001319885, 0.0, 0.0518340393900871, 4.27145290374756, 6.39426708221436, 0.0, 0.0881382301449776, 2.69974112510681, 0.0, 0.0, 0.0, 13.0106897354126, 0.0, 1.76791286468506, , 0.0, 0.0, 0.0509984381496906, 1.06872153282166, 0.0, 0.0, 0.0, 0.0, 0.0, 0.533206284046173, 0.0, 1.0, 0.0, 2.0, 0.0, 0.22688926756382, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, , 0.0, 7.0, 0.0, 36.1089019775391, 0.0, 0.333333343267441, 0.0, 0.0, 0.0, 24.8407764434814, 316.0, 0.0, 0.0, 0.0, 36.9063415527344, 0.0, 0.454545468091965, 667.0, 0.0, 1047.96740722656, 38.7280426025391, 90.0, 0.0, 0.151374712586403, 1191.30029296875, 34.7267036437988, 0.0, 0.0, 0.291233360767365, 1572.40515136719, 0.0, 1460.42578125, 370.059997558594, 3.08133912086487, 1075.4404296875, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 25.0, 0.0, 0.0, 0.0, 0.0, 13.1209554672241, 0.0, 0.0, 0.0, 8.55855083465576, 0.0, 0.0, 0.0, 1.39516818523407, 0.0, 12.0, 0.0, 7.91611242294312, 0.0, 6.07945203781128, 0.0, 0.0, 0.0, 0.284517794847488, 0.0, 0.0, 4.59700202941895, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.56158638000488, 5.16992521286011, 0.0, 0.0, 0.0, 0.0, 0.0, 2.30855226516724, 0.0, 0.0, 0.315886288881302, 0.0, 0.0, 0.0, 1.36995851993561
ClC(Cl)C(Cl)(Cl)Cl, -0.0902454033493996, 0.0, 2.5980761051178 2.5980761051178, -0.121731474995613, 0.0, 0.577350258827209 0.577350258827209, 0.0, 0.0872979238629341, 0.0, 0.0 0.0, 0.0, 0.0, 3.78763914108276 3.78763914108276, 0.5, 0.0, 0.954395353794098 0.954395353794098, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 7.0, 0.0, 0.0, 6.74681758880615, 0.0, 0.0, 1.85185182094574, 0.0, 3.29882264137268, 0.0, 0.0, 2.66666674613953, 0.0, 0.0, 2.21354651451111, 0.0, 0.0, 4.30751323699951, 0.0, 0.0, 0.0, 2.22692251205444, 0.0, 0.420848786830902, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 1.43159306049347, 0.0, 0.0, 0.0, 0.541091322898865, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 45.5637664794922, 0.0, 0.0, 0.0, 0.0, 0.0, 15.7586870193481, 29.0, 0.0, 0.0, 0.0, 49.6097030639648, 0.0, 0.333333343267441, 42.0, 0.0, 522.301208496094, 52.2765197753906, 30.0, 0.0, 0.0, 541.497863769531, 0.0, 0.0, 0.0, 0.0, 628.735656738281, 0.0, 319.885223388672, 7.05000019073486, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 6.0, 0.0, 0.0, 0.0, 0.0, 6.07735013961792, 0.0, 0.0, 0.0, 2.94337558746338, 0.0, 0.0, 0.0, 1.65470051765442, 0.0, 0.0, 0.0, 3.52072596549988, 0.288675129413605, 1.73205077648163, 0.0, 0.0, 0.0, 0.866025388240814, 0.0, 0.0, 0.0, 0.0, 0.0, 0.288675129413605, 0.0, 0.0, 0.0, 0.0, 3.80735492706299, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.249357908964157, 0.0, 2.0, 0.0, 0.0
O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl, -0.234777465462685, 0.0, 3.06982517242432 3.06982517242432, 0.0909772589802742, 0.0, 5.29395484924316 5.29395484924316, 0.0, 0.00665664812549949, 0.0, 8.15641498565674 8.15641498565674, -0.198707640171051, 62.6800003051758, 1.9916273355484 1.9916273355484, 0.75, 0.0, 2.9832911491394 2.9832911491394, 0.0, 0.0, 0.0, 0.0, 3.666170835495 3.666170835495, 0.0, 0.0, 12.4567470550537, 0.0, 0.0, 10.6995363235474, 2.0, 2.0, 4.34911251068115, 0.0279508493840694, 6.04374742507935, 0.0, 0.0, 2.48828125, 0.0, 0.0, 3.46349477767944, 0.0, 0.117107070982456, 7.10094261169434, 3.96540641784668, 0.0, 0.171335071325302, 3.29388976097107, 0.0, 0.892755091190338, 0.0, 6.87156677246094, 0.0, 2.54415130615234, , 0.0, 0.0, 0.103087343275547, 1.84061539173126, 0.0, 0.0, 0.0, 0.730296730995178, 0.0, 0.988258898258209, 0.0, 0.0, 0.0, 3.0, 0.0, 0.641666293144226, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.25, , 2.0, 4.0, 0.0, 47.1749382019043, 2.0, 0.0, 1.0, 0.0, 0.0, 27.6350154876709, 183.0, 0.0, 0.0, 0.0, 75.3890151977539, 0.0, 0.428571432828903, 405.0, 0.0641500279307365, 1365.7646484375, 42.1041107177734, 86.0, 0.0, 0.347716152667999, 1611.15539550781, 39.1493873596191, 0.0, 0.0, 0.615596115589142, 2272.47412109375, 0.0, 1974.83276367188, 201.070007324219, 4.24264049530029, 1635.98510742188, 0.0, 0.0, 1.15470051765442, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 11.9222850799561, 0.0, 0.0, 0.0, 7.39966535568237, 0.0, 0.0, 0.0, 2.35380864143372, 0.0, 4.0, 0.0, 7.7590389251709, 0.353553384542465, 5.42431783676147, 0.0, 0.0, 0.0, 0.36982524394989, 0.0, 0.0, 4.68657207489014, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.92355966567993, 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 2.06961703300476, 0.0, 0.0, 0.428939461708069, 0.0, 0.0, 0.0, 1.42892241477966
ClCC(Cl)(Cl)Cl, -0.0728515684604645, 0.0, 1.06066012382507 1.06066012382507, -0.0749565586447716, 0.0, 0.353553384542465 0.353553384542465, 0.0, 0.0526746362447739, 0.0, 0.0 0.0, 0.0, 0.0, 1.54629719257355 1.54629719257355, 0.5, 0.0, 0.584445416927338 0.584445416927338, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 6.0, 0.0, 0.0, 5.74268054962158, 0.0, 0.0, 1.63265311717987, 0.0, 2.85617733001709, 0.0, 0.0, 5.33333349227905, 0.0, 0.0, 2.09263730049133, 0.0, 0.0, 3.53213882446289, 0.0, 0.0, 0.0, 1.36370599269867, 0.0, 0.515432417392731, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 36.8510131835938, 0.0, 0.0, 0.0, 0.0, 0.0, 12.8069496154785, 24.0, 0.0, 0.0, 0.0, 37.9452095031738, 0.0, 0.333333343267441, 28.0, 0.0, 378.140472412109, 26.1382598876953, 24.0, 0.0, 0.0, 374.143127441406, 0.0, 0.0, 0.0, 0.0, 400.327880859375, 0.0, 128.86604309082, 19.0400009155273, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 5.207106590271, 0.0, 0.0, 0.0, 2.56066012382507, 0.0, 0.0, 0.0, 1.56066012382507, 0.0, 0.0, 0.0, 2.91421365737915, 0.353553384542465, 1.06066012382507, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.58496260643005, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.190266981720924, 0.0, 2.0, 0.0, 0.0
ClCCN(CCCl)c1ccc(cc1)CC(=O)Oc1ccc2c(CCC3[C@@H]2CCC2(C)[C@H](CC[C@@H]32)OC(=O)Cc2ccc(cc2)N(CCCl)CCCl)c1, -0.484547346830368, 0.0, 8.22784519195557 8.22784519195557, -0.10613114386797, 0.0, 14.1445789337158 14.1445789337158, 0.0, 0.259338438510895, 0.0, 19.6565494537354 19.6565494537354, -0.0269848853349686, 59.0800018310547, 5.20635604858398 5.20635604858398, 1.0, 0.0, 8.52118587493896 8.52118587493896, 0.0, 0.0, 0.0, 0.0, 11.028489112854 11.028489112854, 0.0, 0.0, 41.6288070678711, 0.0, 0.0, 33.0369567871094, 2.0, 7.0, 19.921875, 0.0833333358168602, 20.8433570861816, 0.0, 0.0, 10.3105802536011, 0.0, 0.0, 2.12755250930786, 0.0, 0.393783122301102, 16.2788829803467, 0.0, 0.0, 0.713721632957458, 12.5101871490479, 0.0, 0.117851130664349, 0.0, 50.0928421020508, 0.0, 10.0823993682861, , 0.0, 0.0, 0.579348027706146, 7.49783372879028, 0.0, 0.0, 0.0821332111954689, 3.98873400688171, 0.0, 4.98853588104248, 0.0, 2.0, 0.0, 4.0, 0.0, 3.4126570224762, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0714285746216774, , 2.0, 11.0, 0.0, 86.6688690185547, 7.0, 0.816496610641479, 0.0, 0.0, 0.0, 67.7966156005859, 2518.0, 0.0, 0.0416666679084301, 0.0, 93.3421020507812, 0.0, 0.5, 14222.0, 0.0833333358168602, 4087.181640625, 103.418937683105, 274.0, 0.0, 0.587673127651215, 4819.92041015625, 109.259742736816, 0.0, 0.0, 1.0843780040741, 6866.15380859375, 0.0, 7363.06005859375, 8797.099609375, 13.2822780609131, 6744.51953125, 0.0, 0.0, 3.07176280021667, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 4.0, 89.0, 0.0, 0.0, 0.0, 0.0, 36.6663513183594, 0.0, 0.0, 0.0, 25.253231048584, 0.0, 0.0, 0.0, 3.38625907897949, 0.100000001490116, 23.0, 0.0, 22.3229560852051, 0.117851130664349, 18.907506942749, 0.0, 0.0, 0.0, 0.837739884853363, 0.0, 16.0, 16.5510883331299, 0.0, 0.0, 0.107038088142872, 3.34981966018677, 0.0, 0.0, 13.4962959289551, 6.70043992996216, 0.0, 1.0, 0.0, 2.35258316993713, 2.0, 9.5903377532959, 0.0, 0.0, 0.909300923347473, 1.0, 9.0, 0.0, 7.46420478820801
Cl.Cl.Cc1cc(ccc1N)c1ccc(N)c(C)c1, -0.0175249241292477, 0.0, 3.11453151702881 3.11453151702881, -0.00833664275705814, 0.0, 3.48781371116638 3.48781371116638, 0.0, -0.00101510877721012, 0.0, 4.9586329460144 4.9586329460144, 0.00022139296925161, 52.0400009155273, 1.2087961435318 1.2087961435318, 999.0009765625, 0.0, 1.19862878322601 1.19862878322601, 0.0, 0.0, 0.0, 0.0, 1.42745113372803 1.42745113372803, 0.0, 0.0, 18.0, 0.0, 0.0, 12.0682916641235, 0.0, 6.0, 7.55555534362793, 0.0, 5.30341815948486, 0.0, 0.0, 4.26666688919067, 0.0, 0.0, 0.622008442878723, 0.0, 0.0481125228106976, 4.14273452758789, 5.46963167190552, 0.0, 0.0999465584754944, 2.87293410301208, 0.0, 0.0, 0.0, 15.0080585479736, 0.0, 1.71052324771881, , 0.0, 0.0, 0.124002821743488, 1.18796277046204, 0.0, 0.0, 0.0, 0.0, 0.0, 0.627955734729767, 0.0, 0.0, 0.0, 0.0, 0.0, 0.329027146100998, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 6.0, 0.0, 34.1454849243164, 4.0, 0.0, 0.0, 0.0, 0.0, 17.3323707580566, -359738400.0, 0.0, 0.0, 0.0, 24.6647415161133, 0.0, 0.999000012874603, 32999999488.0, 0.0, 1093.48876953125, 24.9971122741699, 82.0, 0.0, 0.136082768440247, 1235.54272460938, 16.3323707580566, 0.0, 0.0, 0.350732952356339, 1686.6318359375, 0.0, 1607.73693847656, 919.039978027344, 5.26933193206787, 1106.58752441406, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.111111111938953, 0.0, 24.0, 0.0, 0.0, 0.0, 0.0, 11.7067422866821, 0.0, 0.0, 0.0, 7.57538747787476, 0.0, 0.0, 0.0, 1.27614235877991, 0.0, 8.0, 2.0, 7.05539989471436, 0.0, 5.94414329528809, 0.0, 0.0, 0.0, 0.416666656732559, 0.142857149243355, 0.0, 4.03467750549316, 0.0, 0.0, 0.0, 3.06523776054382, 0.0, 0.0, 3.39886808395386, 5.16992521286011, 0.0, 2.0, 0.0, 3.78969693183899, 0.0, 2.18593811988831, 0.0, 0.0, 0.0538342781364918, 0.0, 2.0, 0.0, 1.32471287250519
OCC1O[C@H](O)C(N=C(O)N(C)N=O)[C@@H](O)[C@@H]1O, -0.314506888389587, 0.0, 3.79314565658569 3.79314565658569, -0.0881898701190948, 0.0, 5.05947637557983 5.05947637557983, 0.0, 0.107066117227077, 0.0, 6.97622489929199 6.97622489929199, -0.268842995166779, 155.410003662109, 1.08085131645203 1.08085131645203, 1.0, 0.333333343267441, 1.17842900753021 1.17842900753021, 0.0, 0.0, 1.41421353816986, 0.0, 1.32358467578888 1.32358467578888, 0.0, 0.0, 16.0555553436279, 0.0, 0.0, 9.48806381225586, 1.0, 0.0, 6.96320009231567, 0.0, 5.06261777877808, 0.0, 2.0, 3.75, 0.0, 0.0, 0.560003340244293, 0.0, 0.0261891391128302, 3.75380516052246, 0.0, 0.0, 0.0653670728206635, 2.54351806640625, 0.0, 0.0, 0.0, 2.18224716186523, 0.0, 1.47526574134827, , 0.0, 0.0, 0.105003125965595, 0.90363746881485, 0.0, 0.0, 0.0, 0.0, 0.0, 0.453254640102386, 0.0, 1.0, 0.0, 0.0, 0.0, 0.182023003697395, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.74945116043091, , 1.0, 0.0, 0.0, 24.5012474060059, 0.0, 1.62648916244507, 0.0, 0.0, 0.0, 21.9028396606445, 262.0, 0.0, 0.0, 0.0, 31.4484233856201, 5.0, 0.5, 609.0, 0.0, 812.79541015625, 38.3809204101562, 86.0, 0.0, 0.0453609228134155, 931.434265136719, 32.5225601196289, 0.0, 0.0, 0.200232788920403, 1265.43286132812, 0.0, 1316.37756347656, 783.099975585938, 7.27411651611328, 1017.76507568359, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 5.0, 29.0, 0.0, 0.0, 0.0, 0.0, 13.8698787689209, 0.0, 0.0, 0.0, 8.41712093353271, 0.0, 0.0, 0.0, 1.39475643634796, 0.0, 4.0, 0.0, 7.36192035675049, 0.0, 6.43738031387329, 0.0, 0.0, 0.0, 0.548795282840729, 0.0, 1.0, 4.25379419326782, 0.0, 0.0, 0.0, 0.125, 0.0, 0.0, 3.03847718238831, 5.16992521286011, 0.0, 1.0, 0.0, 1.33077526092529, 0.0, 1.83026850223541, 0.0, 0.0, 0.77209061384201, 0.0, 2.0, 0.0, 1.02023696899414
CC(=O)O.N=c1[nH]c(C)c2c(c1)[nH]c1ccccc21, -0.154357001185417, 0.0, 2.48997497558594 2.48997497558594, -0.00592343788594007, 0.0, 4.83013200759888 4.83013200759888, 0.0, -0.0574126280844212, 1.0, 6.76416397094727 6.76416397094727, 0.063598558306694, 86.0699996948242, 1.07771527767181 1.07771527767181, 999.0009765625, 0.25, 1.76038682460785 1.76038682460785, 0.0, 0.0, 0.0, 0.0, 2.07696032524109 2.07696032524109, 0.0, 0.0, 15.3900003433228, 0.0, 0.0, 10.8965339660645, 1.0, 2.0, 6.63520431518555, 0.0279508493840694, 6.06410217285156, 0.0, 0.0, 3.76163268089294, 0.0, 0.0, 0.611957252025604, 0.0, 0.12146982550621, 4.5296950340271, 4.28426074981689, 0.0, 0.20365908741951, 2.92850494384766, 1.0, 0.0, 0.0, 0.758651256561279, 0.0, 2.32988119125366, , 0.0, 0.0, 0.0983733981847763, 1.52366364002228, 0.0, 0.0, 0.0, 0.0, 0.0, 0.885730266571045, 0.0, 0.0, 1.0, 0.0, 0.0, 0.486917287111282, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5, , 2.0, 4.0, 0.0, 21.6289024353027, 2.0, 0.0, 0.0, 0.0, 0.0, 21.4951095581055, 1345294336.0, 0.0, 0.0, 0.0, 31.1281223297119, 1.0, 0.999000012874603, 60000002048.0, 0.0785674229264259, 1072.45568847656, 25.3294811248779, 96.0, 0.0, 0.350916475057602, 1269.42932128906, 21.7170867919922, 0.0, 0.0, 0.691662490367889, 1837.21032714844, 1.0, 1661.07177734375, 954.049987792969, 0.0352913476526737, 1239.11499023438, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 24.0, 0.70710676908493, 0.0, 0.0, 0.0, 13.9911994934082, 0.0, 0.0, 0.0, 8.98607063293457, 0.0, 0.0, 0.0, 1.68225491046906, 0.0, 8.0, 0.0, 8.56743431091309, 0.0, 5.74842691421509, 2.0, 0.0, 0.0, 0.247525274753571, 9.99999971718069e-10, 1.0, 5.47612047195435, 0.0, 0.0, 0.0, 0.000145204103318974, 0.0, 0.0, 4.23943901062012, 5.24792766571045, 0.0, 2.0, 0.0, 0.000301565276458859, 2.0, 3.06746768951416, 0.0, 0.0, 0.339701622724533, 0.0, 2.0, 0.0, 2.06396985054016
O=NOCC(C)C, -0.0633709132671356, 0.0, 0.288675129413605 0.288675129413605, 0.0365481041371822, 0.0, 0.20412415266037 0.20412415266037, 0.0, -0.0186936315149069, 0.0, 0.20412415266037 0.20412415266037, -0.00326011050492525, 38.6599998474121, 0.16666667163372 0.16666667163372, 0.666666686534882, 0.0, 0.0745356008410454 0.0745356008410454, 0.0, 0.0, 0.0, 0.0, 0.0304290316998959 0.0304290316998959, 0.0, 0.0, 7.0, 0.0, 0.0, 4.54816722869873, 1.0, 0.0, 4.16666650772095, 0.0, 2.21677231788635, 0.0, 1.0, 6.0, 0.0, 0.0, 0.40824830532074, 0.0, 0.0, 1.76414859294891, 0.0, 0.0, 0.0, 0.460573554039001, 0.0, 0.0, 0.0, 1.0, 0.0, 0.179500222206116, , 0.0, 0.0, 0.0, 0.0608580633997917, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 8.90892601013184, 1.0, 0.5, 0.0, 0.0, 0.0, 7.43902397155762, 47.0, 0.0, 0.0, 0.0, 7.27274608612061, 0.0, 0.400000005960464, 52.0, 0.0, 183.268737792969, 5.16246128082275, 24.0, 0.0, 0.0, 170.179931640625, 3.66446256637573, 0.0, 0.0, 0.0, 160.31867980957, 0.0, 91.6969985961914, 183.029998779297, 0.0, 56.0203437805176, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 4.0, 0.0, 0.0, 0.0, 0.0, 5.69867038726807, 0.0, 0.0, 0.0, 3.27005553245544, 0.0, 0.0, 0.0, 0.40824830532074, 0.0, 0.0, 0.0, 2.53607535362244, 0.0, 1.13502776622772, 0.0, 0.0, 0.0, 0.0, 0.5, 1.0, 0.61237245798111, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.40824830532074, 3.80735492706299, 0.0, 2.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0988028720021248, 0.0, 3.0, 0.0, 0.0
C1COC1=O, -0.147235631942749, 0.0, 0.40824830532074 0.40824830532074, 0.0507485680282116, 0.0, 0.0 0.0, 0.0, -0.0431030578911304, 0.0, 0.0 0.0, 0.0, 26.2999992370605, 0.0833333358168602 0.0833333358168602, 0.5, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 3.20000004768372, 0.0, 0.102062076330185, 2.73071002960205, 1.0, 0.0, 1.0, 0.0416666679084301, 1.55047678947449, 0.0, 0.0, 0.444444447755814, 0.0, 0.0, 0.0589255653321743, 0.0, 0.0, 0.970470190048218, 1.0, 0.0, 0.0, 0.569235920906067, 0.0, 0.0, 0.0, 1.41421353816986, 0.0, 0.0833333358168602, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 0.0, 0.0, 6.54893827438354, 0.0, 0.5, 0.0, 0.0, 0.0, 5.99627590179443, 23.0, 0.0, 0.0, 0.20412415266037, 5.43865299224854, 0.0, 0.333333343267441, 16.0, 0.20412415266037, 102.42520904541, 1.33209192752838, 22.0, 0.0, 0.0, 106.721130371094, 0.0, 0.0, 0.0, 0.0, 77.1804733276367, 0.0, 15.5250473022461, 61.0200004577637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 3.69867062568665, 0.0, 0.0, 0.0, 2.3938467502594, 0.0, 0.0, 0.0, 0.288675129413605, 0.0, 1.0, 0.0, 2.03607535362244, 0.0, 1.39384686946869, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.40824830532074, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.32192802429199, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.279180258512497, 0.0, 1.0, 0.0, 0.0
N=c1ccc2nc3ccccn3c2[nH]1, -0.166599407792091, 0.0, 2.1363730430603 2.1363730430603, 0.0858691334724426, 0.0, 3.67258810997009 3.67258810997009, 0.0, -0.0481136068701744, 1.0, 5.36710071563721 5.36710071563721, 0.00713324500247836, 53.7000007629395, 0.833893179893494 0.833893179893494, 0.75, 0.333333343267441, 1.28761970996857 1.28761970996857, 0.0, 0.0, 1.0, 0.0, 1.66501545906067 1.66501545906067, 0.0, 0.0, 9.2421875, 0.0, 0.0, 8.1370677947998, 0.0, 3.0, 3.53875231742859, 0.025000000372529, 5.27131509780884, 0.0, 0.0, 1.546875, 0.0, 0.0, 0.373114615678787, 0.0, 0.152684703469276, 4.03563022613525, 5.41658639907837, 0.0, 0.204293206334114, 3.03204846382141, 2.0, 0.0, 0.0, 8.90622711181641, 0.0, 2.30143904685974, , 0.0, 0.0, 0.0624419040977955, 1.7593674659729, 0.0, 0.0, 0.0, 0.0, 0.0, 0.964741766452789, 0.0, 0.0, 2.0, 0.0, 0.0, 0.627107620239258, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 0.0, 1.0, 15.4399518966675, 0.0, 0.0, 0.0, 0.0, 0.0, 17.3294811248779, 166.0, 0.0, 0.0, 0.0, 25.5756320953369, 0.0, 0.428571432828903, 272.0, 0.0785674229264259, 878.319519042969, 23.1880264282227, 78.0, 0.0, 0.37359693646431, 1048.50622558594, 16.3570995330811, 0.0, 0.0, 0.648104131221771, 1510.97058105469, 1.0, 1335.88134765625, 718.039978027344, 2.80396580696106, 908.9033203125, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 21.0, 0.63245552778244, 0.0, 0.0, 0.0, 9.54360580444336, 0.0, 0.25, 0.0, 6.84333658218384, 0.0, 0.0, 0.0, 0.894173979759216, 0.0, 6.0, 0.0, 6.28625202178955, 0.0, 5.43360376358032, 0.0, 0.0, 0.0, 0.191638320684433, 0.0, 6.0, 4.78612565994263, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.15251350402832, 4.80735492706299, 0.0, 0.0, 0.0, 0.0, 1.0, 2.7225456237793, 0.0, 0.0, 0.229221642017365, 0.0, 3.0, 0.0, 1.9376163482666
