SMILES,khs.sssPbH,SPC-4,SP-6,ATSc3,khs.ssCH2,khs.ssO,khs.sCl,SPC-5,SP-7,ATSc4,khs.ssPbH2,khs.sssP,SPC-6,ATSc5,khs.sI,khs.sLi,topoShape,khs.dS,khs.sssSiH,khs.aaS,Zagreb,ECCEN,VPC-4,khs.ssGeH2,MDEO-11,khs.ddssS,SCH-3,VPC-5,VCH-3,MDEO-12,khs.ssS,Kier1,SCH-4,khs.sssssP,VPC-6,MDEN-33,Kier2,SCH-5,C4SP3,khs.dsssP,VCH-4,Kier3,SCH-6,VCH-5,khs.sOH,khs.tsC,SCH-7,VP-0,VCH-6,VP-1,VCH-7,TPSA,MDEC-33,VC-3,khs.sNH2,VP-2,khs.ddC,MDEC-34,khs.dSe,VC-4,khs.ssssGe,khs.sNH3,VP-3,khs.aaaC,VC-5,khs.sSnH3,VP-4,khs.sCH3,VC-6,khs.sPH2,VP-5,khs.sssAs,khs.aaSe,khs.ssssPb,khs.dCH2,VP-6,khs.sssGeH,TopoPSA,MDEN-11,VP-7,khs.ssSe,MDEN-12,C3SP2,khs.ssBe,khs.sssdAs,MDEN-13,ATSm1,C3SP3,khs.sAsH2,ATSm2,MDEO-22,khs.ssSnH2,WPATH,MDEC-11,ATSp1,khs.dssC,khs.ssssB,ATSm3,MDEC-12,ATSp2,khs.ssssC,khs.tCH,ATSm4,khs.ssssBe,khs.tN,khs.ssPH,khs.dssSe,MDEC-13,ATSp3,ATSm5,VAdjMat,WPOL,ATSp4,khs.sSH,fragC,MDEC-14,ATSp5,khs.aasC,khs.ssssSi,khs.sSiH3,khs.ssBH,khs.ssAsH,MDEC-44,khs.sssB,khs.sPbH3,C1SP1,khs.ddsN,khs.sssNH,C1SP2,khs.dNH,khs.ddssSe,geomShape,C1SP3,C2SP1,khs.ssssSn,khs.sSeH,MDEN-22,C2SP2,khs.aaNH,MDEN-23,C2SP3,khs.ssSiH2,SP-0,khs.sBr,khs.sssSnH,PetitjeanNumber,SP-1,khs.dsCH,khs.ssNH,khs.ssssN,SC-3,khs.dsN,SP-2,khs.sssCH,SC-4,MDEC-22,khs.sssssAs,SP-3,SC-5,MDEC-23,khs.aaN,khs.sGeH3,SP-4,khs.aaCH,khs.aasN,ATSc1,SC-6,MDEC-24,khs.aaO,khs.dO,ATSc2,khs.sssN,SP-5,khs.dssS,khs.sF,khs.ssNH2
O=C1c2ccccc2C(=O)c2c1ccc(C)c2N, 0.0, 3.985595703125 3.985595703125, 3.4858717918396, -0.0155247217044234, 0.0, 0.0, 0.0, 6.73738718032837 6.73738718032837, 2.42994666099548, -0.0846310555934906, 0.0, 0.0, 10.8864765167236 10.8864765167236, -0.109173581004143, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 100.0, 237.0, 1.38155233860016 1.38155233860016, 0.0, 0.200000002980232, 0.0, 0.0, 1.8607474565506 1.8607474565506, 0.0, 0.0, 0.0, 13.0050001144409, 0.0, 0.0, 2.42774963378906 2.42774963378906, 0.0, 4.83555555343628, 0.0, 0.0, 0.0, 0.0, 1.98347103595734, 0.175925925374031, 0.0, 0.0, 0.0, 0.445511013269424, 9.85794830322266, 0.0642361119389534, 5.68495750427246, 0.129106134176254, , 13.8563365936279, 0.597574770450592, 1.0, 4.42252826690674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.35151839256287, 0.0, 0.155536323785782, 0.0, 2.3164176940918, 1.0, 0.0, 0.0, 1.65098083019257, 0.0, 0.0, 0.0, 0.0, 0.93836784362793, 0.0, 60.1599998474121, 0.0, 0.546919941902161, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 19.9089260101318, 5.0, 0.0, 20.8303699493408, 0.0, 0.0, 519.0, 0.0, 1291.48315429688, 2.0, 0.0, 31.660737991333, 1.22054314613342, 1571.24890136719, 0.0, 0.0, 38.321475982666, 0.0, 0.0, 0.0, 0.0, 2.41710042953491, 2338.84375, 34.3729400634766, 5.16992521286011, 35.0, 2515.92114257812, 0.0, 655.030029296875, 0.0, 1942.91186523438, 6.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 7.0, 0.0, 12.861442565918, 0.0, 0.0, 0.5, 8.6090612411499, 0.0, 0.0, 0.0, 1.33241188526154, 0.0, 7.98535537719727, 0.0, 0.0, 5.15518665313721, 0.0, 7.46243953704834, 0.601001560688019, 15.9953508377075, 0.0, 0.0, 6.25888252258301, 6.0, 0.0, 0.270862251520157, 0.0, 0.0, 0.0, 2.0, -0.0393170639872551, 0.0, 5.26281070709229, 0.0, 0.0, 0.0
CCN(=O)=NC, 0.0, , , -0.0445347465574741, 1.0, 0.0, 0.0, , , -0.00637772539630532, 0.0, 0.0, , 0.00585381221026182, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 20.0, 29.0, , 0.0, 0.0, 0.0, , , , 0.0, 0.0, 6.0, , 0.0, , 0.0, 3.20000004768372, , 0.0, 0.0, , 3.0, , , 0.0, 0.0, , , , , , , 0.0, , 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, , 0.0, , 0.0, , 2.0, , 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 41.1100006103516, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 7.49444532394409, 0.0, 0.0, 6.24582433700562, 0.0, 0.0, 31.0, 0.25, , 0.0, 0.0, 6.38411378860474, 1.15470051765442, , 0.0, 0.0, 4.8303689956665, 0.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 3.58496260643005, 4.0, , 0.0, 139.029998779297, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, , 0.0, 0.0, 0.5, , 0.0, 0.0, 0.0, , 1.0, , 0.0, , 0.0, 0.0, , , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.116034917533398, , 0.0, 0.0, 1.0, -0.0129588004201651, 0.0, , 0.0, 0.0, 0.0
Clc1ccc(Cl)cc1, 0.0, 0.816496610641479 0.816496610641479, 0.333333343267441, -0.00385585660114884, 0.0, 0.0, 2.0, 0.760079681873322 0.760079681873322, 0.0, -0.00271514779888093, 0.0, 0.0, 1.13807117938995 1.13807117938995, -0.0362370833754539, 0.0, 0.0, 0.666666686534882, 0.0, 0.0, 0.0, 36.0, 58.0, 0.436435788869858 0.436435788869858, 0.0, 0.0, 0.0, 0.0, 0.344206035137177 0.344206035137177, 0.0, 0.0, 0.0, 6.125, 0.0, 0.0, 0.499412149190903 0.499412149190903, 0.0, 2.51999998092651, 0.0, 0.0, 0.0, 0.0, 1.79999995231628, 0.0833333358168602, 0.0, 0.0, 0.0, 0.16666667163372, 5.57718801498413, 0.0277777779847383, 2.95526051521301, 0.0629940778017044, , 0.333333343267441, 0.377964466810226, 0.0, 2.30930733680725, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.30749583244324, 0.0, 0.0, 0.0, 0.681525647640228, 0.0, 0.0, 0.0, 0.59917026758194, 0.0, 0.0, 0.0, 0.0, 0.125988155603409, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 23.4255065917969, 0.0, 0.0, 11.9034748077393, 0.0, 0.0, 62.0, 0.0, 452.600219726562, 0.0, 0.0, 17.8069496154785, 0.0, 480.79052734375, 0.0, 0.0, 14.8069496154785, 0.0, 0.0, 0.0, 0.0, 0.0, 564.630737304688, 5.90347480773926, 4.0, 7.0, 375.508026123047, 0.0, 88.0199966430664, 0.0, 101.468994140625, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 5.98312759399414, 0.0, 0.0, 0.400000005960464, 3.78769373893738, 0.0, 0.0, 0.0, 0.577350258827209, 0.0, 3.3650438785553, 0.0, 0.0, 3.30192732810974, 0.0, 2.30453038215637, 0.0, 5.65685415267944, 0.0, 0.0, 1.4267463684082, 4.0, 0.0, 0.0801858827471733, 0.0, 0.0, 0.0, 0.0, -0.0236332435160875, 0.0, 1.30473780632019, 0.0, 0.0, 0.0
CCBr, 0.0, 0.0 0.0, 0.0, -0.00281726010143757, 1.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 6.0, 6.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 3.0, 0.0, 0.0, 0.0 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.67106771469116, 0.0, 2.09583687782288, 0.0, , 0.0, 0.0, 0.0, 1.38873016834259, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 46.2580909729004, 0.0, 0.0, 7.65267562866211, 0.0, 0.0, 4.0, 0.0, 111.527198791504, 0.0, 0.0, 6.65267562866211, 1.0, 78.1987609863281, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 31.3256549835205, 0.0, 2.58496260643005, 0.0, 0.0, 0.0, 43.0099983215332, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.70710682868958, 1.0, 0.0, 0.5, 1.41421353816986, 0.0, 0.0, 0.0, 0.0, 0.0, 0.70710676908493, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0293095912784338, 0.0, 0.0, 0.0, 0.0, -0.0118375355377793, 0.0, 0.0, 0.0, 0.0, 0.0
O=NN1CC(C)N(C(C)C1)C(=O)c1ccccc1, , 2.80392289161682 2.80392289161682, 2.19055509567261, 0.0306790769100189, 2.0, 0.0, 0.0, 4.99121141433716 4.99121141433716, 1.36769187450409, 0.037467248737812, , 0.0, 6.55738353729248 6.55738353729248, -0.104746624827385, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 90.0, 279.0, 1.30808699131012 1.30808699131012, 0.0, 0.142857149243355, 0.0, 0.0, 2.06618690490723 2.06618690490723, 0.0, 0.0, 0.0, 14.4099721908569, 0.0, 0.0, 2.28798365592957 2.28798365592957, 0.333333343267441, 6.43787002563477, 0.0, 0.0, 0.0, 0.0, 3.32179927825928, 0.157617628574371, 0.0, 0.0, 0.0, 0.241395398974419, 10.6138029098511, 0.0654083490371704, 6.09103918075562, 0.114277958869934, , 2.94168281555176, 0.668660879135132, 0.0, 4.72973823547363, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.27039837837219, 0.0, 0.135838285088539, 0.0, 2.49168848991394, 2.0, 0.0, 0.0, 1.42127394676208, 0.0, 0.0, , 0.0, 0.754258751869202, 0.0, 52.9799995422363, 0.0, 0.32911878824234, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 20.6289024353027, 1.0, 0.0, 21.076473236084, 0.0, 0.0, 596.0, 0.25, 1110.07092285156, 1.0, 0.0, 28.9346904754639, 2.98093318939209, 1285.29052734375, 0.0, 0.0, 31.3496513366699, 0.0, 0.0, 0.0, 0.0, 3.26598644256592, 1757.34606933594, 29.8476505279541, 5.16992521286011, 28.0, 1783.37622070312, 0.0, 990.049987792969, 0.0, 1480.482421875, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, , 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 7.0, 0.0, 13.1209554672241, 0.0, 0.0, 0.5, 8.63022899627686, 0.0, 0.0, 0.0, 1.145756483078, 1.0, 7.53480291366577, 2.0, 0.0, 6.97049140930176, 0.0, 6.30224084854126, 0.317509919404984, 9.52628040313721, 0.0, 0.0, 5.36687803268433, 5.0, 0.0, 0.256706386804581, 0.0, 0.0, 0.0, 2.0, -0.144242733716965, 2.0, 3.69942998886108, 0.0, 0.0, 0.0
[Cd+2].[O-]S(=O)(=O)[O-], 0.0, 0.0 0.0, , 0.122965343296528, 0.0, 0.0, 0.0, 0.0 0.0, , 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 999.0009765625, 0.0, 0.0, 0.0, 20.0, -589934592.0, 0.0 0.0, 0.0, 3.0, 1.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 9.375, 0.0, 0.0, 0.0 0.0, 0.0, 2.22222232818604, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 88.6399993896484, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 101.821304321289, 0.0, 0.0, 14.2255973815918, 0.0, 0.0, 5000000000.0, 0.0, 129.793869018555, 0.0, 0.0, 10.6468143463135, 0.0, 113.202278137207, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 144.938140869141, 0.0, 3.58496260643005, 0.0, 0.0, 0.0, 14.0600004196167, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.999000012874603, , 0.0, 0.0, 0.0, 2.0, 0.0, , 0.0, 0.5, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.409884482622147, 0.0, 0.0, 0.0, 2.0, -0.327907592058182, 0.0, , 0.0, 0.0, 0.0
NNc1scc(n1)c1ccc(cc1)N(=O)=O, 0.0, 2.42793583869934 2.42793583869934, 2.15935635566711, 0.0293857157230377, 0.0, 0.0, 0.0, 3.05008983612061 3.05008983612061, 1.43055689334869, -0.0146749820560217, 0.0, 0.0, 3.25661945343018 3.25661945343018, 0.00240261084400117, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 80.0, 252.0, 0.784009456634521 0.784009456634521, 0.0, 0.5, 0.0, 0.0, 0.959335803985596 0.959335803985596, 0.0, 0.0, 0.0, 12.4567470550537, 0.0, 0.0, 0.891325294971466 0.891325294971466, 0.0, 5.55765581130981, 0.117851130664349, 0.0, 0.0, 0.0, 3.02972650527954, 0.234708055853844, 0.079056940972805, 0.0, 0.0, 0.323895931243896, 8.89976978302002, 0.106834717094898, 5.25416564941406, 0.114541046321392, , 2.18224716186523, 0.396617084741592, 1.0, 3.84432291984558, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.77505731582642, 0.0, 0.0339391753077507, 0.0, 1.85767018795013, 0.0, 0.0, 0.0, 1.09794175624847, 0.0, 0.0, 0.0, 0.0, 0.638539612293243, 0.0, 125.0, 0.0, 0.343377232551575, 0.0, 1.15470051765442, 0.0, 0.0, 0.0, 0.111111111938953, 25.1166439056396, 1.0, 0.0, 22.4712314605713, 0.0, 0.0, 472.0, 0.0, 1015.02001953125, 0.0, 0.0, 31.5262813568115, 0.0, 1167.0078125, 0.0, 0.0, 27.4687175750732, 0.0, 0.0, 0.0, 0.0, 0.0, 1560.53942871094, 22.6650505065918, 5.0, 21.0, 1306.734375, 0.0, 385.070007324219, 0.0, 1036.8095703125, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, , 1.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.288675129413605, 6.0, 0.0, 11.5436058044434, 0.0, 0.0, 0.5, 7.70270872116089, 0.0, 1.0, 0.0, 1.03745746612549, 0.0, 6.76628255844116, 0.0, 0.0, 4.25141477584839, 0.0, 5.58511114120483, 0.25, 9.28654956817627, 1.0, 0.0, 4.19562721252441, 5.0, 0.0, 0.180017560720444, 0.0, 0.0, 0.0, 2.0, -0.0889593437314034, 0.0, 2.9540581703186, 0.0, 0.0, 0.0
[OH-].[OH-].O.O.O.O.O.[Cr].[Cr].[Na+].[Na+], 0.0, 0.0 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0 0.0, , 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 999.0009765625, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, , 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 57.2317237854004, 0.0, 0.0, 0.0, 0.0, 0.0, 54999998464.0, 0.0, 12.5484218597412, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.45943164825439, 0.0, 0.0, 0.0, 34.1100006103516, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.999000012874603, , 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0
C=CC=C, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 10.0, 14.0, 0.0 0.0, 0.0, 0.0, 0.0, 0.0, 0.0 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0 0.0, 0.0, 3.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.56891417503357, 0.0, 1.14982986450195, 0.0, , 0.0, 0.0, 0.0, 0.471404522657394, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16666667163372, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 4.0, 0.0, 0.0, 3.0, 0.0, 0.0, 10.0, 0.333333343267441, 119.528099060059, 0.0, 0.0, 2.0, 2.82842707633972, 94.1822280883789, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 58.7082901000977, 0.0, 3.0, 1.0, 24.290111541748, 0.0, 69.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 0.0, 3.41421365737915, 0.0, 0.0, 0.333333343267441, 1.91421353816986, 2.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
COc1ccc(cc1)CN(CCN(C)C)c1ccccn1.OC(=O)/C=C\C(=O)O, 0.0, 2.68653392791748 2.68653392791748, 2.60735750198364, 0.111580349504948, 3.0, 1.0, 0.0, 3.12046360969543 3.12046360969543, 1.81965374946594, 0.115418702363968, 0.0, 0.0, 4.31120729446411 4.31120729446411, -0.377671808004379, 0.0, 0.0, 999.0009765625, 0.0, 0.0, 0.0, 130.0, -2129542144.0, 1.01768577098846 1.01768577098846, 0.0, 1.62865054607391, 0.0, 0.0, 1.04790234565735 1.04790234565735, 0.0, 3.99999988687227e-09, 0.0, 27.0344829559326, 0.0, 0.0, 1.19350147247314 1.19350147247314, 0.333333343267441, 15.75, 0.0, 0.0, 0.0, 0.0, 13.1080331802368, 0.185395404696465, 0.0, 2.0, 0.0, 0.176776692271233, 16.8556365966797, 0.0526229776442051, 8.8906364440918, 0.0420931950211525, , 2.39358305407222e-05, 0.777067959308624, 0.0, 6.27065086364746, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.69138216972351, 0.0, 0.0288675129413605, 0.0, 2.23002934455872, 3.0, 0.0, 0.0, 1.55795645713806, 0.0, 0.0, 0.0, 0.0, 0.818955838680267, 0.0, 103.199996948242, 0.0, 0.490683525800705, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 33.9523086547852, 1.0, 0.0, 32.3220329284668, 0.0, 0.0, 167999995904.0, 0.481411129236221, 1497.18139648438, 2.0, 0.0, 40.8985900878906, 0.357381880283356, 1639.26733398438, 0.0, 0.0, 35.5158348083496, 0.0, 0.0, 0.0, 0.0, 0.00133363425265998, 2045.93933105469, 31.1561279296875, 5.85798120498657, 32.0, 1951.41589355469, 0.0, 2324.080078125, 0.0, 1717.78381347656, 3.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, , 5.0, 0.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.63245552778244, 8.0, 0.0, 21.6480541229248, 0.0, 0.0, 0.999000012874603, 13.8117694854736, 2.0, 0.0, 0.0, 1.96632647514343, 0.0, 12.0251131057739, 0.0, 0.0, 0.0, 0.0, 7.9324312210083, 0.0833333358168602, 0.0048519573174417, 1.0, 0.0, 5.66923809051514, 8.0, 0.0, 0.81293249130249, 0.0, 0.0, 0.0, 2.0, -0.477737367153168, 2.0, 4.82743167877197, 0.0, 0.0, 0.0
Cl.Nc1ccc(Cl)cc1, 0.0, 0.816496610641479 0.816496610641479, 0.333333343267441, -0.00337254512123764, 0.0, 0.0, 1.0, 0.760079681873322 0.760079681873322, 0.0, -0.00221526832319796, 0.0, 0.0, 1.13807117938995 1.13807117938995, -0.0298122633248568, 0.0, 0.0, 999.0009765625, 0.0, 0.0, 0.0, 36.0, -1179869184.0, 0.329329013824463 0.329329013824463, 0.0, 0.0, 0.0, 0.0, 0.259733587503433 0.259733587503433, 0.0, 0.0, 0.0, 9.0, 0.0, 0.0, 0.316126346588135 0.316126346588135, 0.0, 3.92000007629395, 0.0, 0.0, 0.0, 0.0, 2.88000011444092, 0.0833333358168602, 0.0, 0.0, 0.0, 0.16666667163372, 6.24538946151733, 0.0277777779847383, 2.67698907852173, 0.0475345477461815, , 0.333333343267441, 0.285207271575928, 1.0, 1.98798704147339, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.12198138237, 0.0, 0.0, 0.0, 0.588768482208252, 0.0, 0.0, 0.0, 0.440440118312836, 0.0, 0.0, 0.0, 0.0, 0.095069095492363, 0.0, 26.0200004577637, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 24.7854957580566, 0.0, 0.0, 10.1179227828979, 0.0, 0.0, 8000000000.0, 0.0, 418.829345703125, 0.0, 0.0, 14.2358455657959, 0.0, 436.046875, 0.0, 0.0, 11.2358455657959, 0.0, 0.0, 0.0, 0.0, 0.0, 513.993774414062, 4.11792278289795, 4.16992521286011, 7.0, 341.955291748047, 0.0, 153.029998779297, 0.0, 91.2741775512695, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0, 5.98312759399414, 0.0, 0.0, 0.999000012874603, 3.78769373893738, 0.0, 0.0, 0.0, 0.577350258827209, 0.0, 3.3650438785553, 0.0, 0.0, 3.30192732810974, 0.0, 2.30453038215637, 0.0, 5.65685415267944, 0.0, 0.0, 1.4267463684082, 4.0, 0.0, 0.0672009140253067, 0.0, 0.0, 0.0, 0.0, -0.0198609493672848, 0.0, 1.30473780632019, 0.0, 0.0, 0.0
Clc1cc2Oc3cc(Cl)c(Cl)c(Cl)c3Oc2c(Cl)c1Cl, 0.0, 5.16582155227661 5.16582155227661, 4.12118673324585, -0.370210379362106, 0.0, 2.0, 6.0, 7.64238405227661 7.64238405227661, 2.85585498809814, -0.0589249841868877, 0.0, 0.0, 11.5270481109619 11.5270481109619, 0.198682993650436, 0.0, 0.0, 0.800000011920929, 0.0, 0.0, 0.0, 112.0, 310.0, 2.91063833236694 2.91063833236694, 0.0, 0.0, 0.0, 0.0, 3.44672656059265 3.44672656059265, 0.0, 0.0, 0.0, 14.9173555374146, 0.0, 0.0, 4.12912511825562 4.12912511825562, 0.0, 5.32525968551636, 0.0, 0.0, 0.0, 0.0, 2.390625, 0.146277397871017, 0.0, 0.0, 0.0, 0.543183028697968, 13.7745580673218, 0.0465010590851307, 7.37287759780884, 0.174655139446259, , 16.1404895782471, 1.11418676376343, 0.0, 6.15761137008667, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 5.08026361465454, 0.0, 0.428211182355881, 0.0, 2.90739631652832, 0.0, 0.0, 0.0, 1.80383014678955, 0.0, 0.0, 0.0, 0.0, 1.22631657123566, 0.0, 18.4599990844727, 0.0, 0.691713631153107, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 67.8254623413086, 0.0, 0.0, 35.0387916564941, 0.333333343267441, 0.0, 731.0, 0.0, 1744.10595703125, 0.0, 0.0, 60.0775833129883, 0.0, 2100.20727539062, 0.0, 0.0, 102.567039489746, 0.0, 0.0, 0.0, 0.0, 0.0, 3110.50439453125, 79.9596862792969, 5.32192802429199, 39.0, 3299.17651367188, 0.0, 196.080001831055, 0.0, 2496.4130859375, 10.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, , 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 12.0, 0.0, 14.6019296646118, 0.0, 0.0, 0.444444447755814, 9.39675426483154, 0.0, 0.0, 0.0, 1.84670376777649, 0.0, 9.18171215057373, 0.0, 0.0, 0.25, 0.0, 8.51441478729248, 0.787605345249176, 7.37198781967163, 0.0, 0.0, 6.46818923950195, 2.0, 0.0, 0.644108355045319, 0.0, 0.0, 0.0, 0.0, -0.134348317980766, 0.0, 5.23940563201904, 0.0, 0.0, 0.0
