SMILES,naAromAtom,nAtom,nAtomLC,nRotB,nB,nAromBond,LipinskiFailures,ALogP,MLogP,XLogP,AMR,ALogp2,nAtomLAC,nHBDon,nAtomP,LipinksiFailures
InChI%3D1S%2FC3H7NO2%2Fc1-2-6-3%284%295%2Fh2H2%2C1H3%2C%28H2%2C4%2C5%29, 0.0, 13.0, 6.0, 2.0, 5.0, 0.0, 0.0, 0.821900010108948, 1.46000003814697, 0.920000016689301, 19.8181991577148, 0.675519585609436, 2.0, 2.0, 4.0, 
InChI%3D1S%2FC7H5Cl2NO2%2Fc8-3-1-4%287%2811%2912%296%289%295%2810%292-3%2Fh1-2H%2C10H2%2C%28H%2C11%2C12%29, 6.0, 17.0, 2.0, 1.0, 12.0, 6.0, 0.0, 0.49889999628067, 1.67999994754791, 1.19500005245209, 22.6725997924805, 0.248901203274727, 0.0, 2.0, 10.0, 
InChI%3D1S%2FC7H9N.ClH%2Fc1-6-2-4-7%288%295-3-6%3B%2Fh2-5H%2C8H2%2C1H3%3B1H, 6.0, 19.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.107900001108646, 2.00999999046326, 2.81200003623962, 9.72420024871826, 0.0116424104198813, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC15H11NO2%2Fc1-8-6-7-11-12%2813%288%2916%2915%2818%2910-5-3-2-4-9%2810%2914%2811%2917%2Fh2-7H%2C16H2%2C1H3, 12.0, 29.0, 0.0, 0.0, 20.0, 12.0, 0.0, -0.635500013828278, 2.77999997138977, 2.73399996757507, 20.4162006378174, 0.403860241174698, 0.0, 1.0, 17.0, 
InChI%3D1S%2FC7H5N3O2%2Fc11-10%2812%295-1-2-6-7%283-5%299-4-8-6%2Fh1-4H%2C%28H%2C8%2C9%29, 6.0, 16.0, 3.0, 1.0, 13.0, 10.0, 0.0, -0.0465999990701675, 1.67999994754791, 1.69200003147125, 2.88579988479614, 0.00217155995778739, 0.0, 2.0, 11.0, 
InChI%3D1S%2FC12H15N3O5%2Fc13-9%2812%2819%2920%295-6-10%2816%2915-14-8-3-1-7%282-4-8%2911%2817%2918%2Fh1-4%2C9%2C14H%2C5-6%2C13H2%2C%28H%2C15%2C16%29%28H%2C17%2C18%29%28H%2C19%2C20%29%2Ft9-%2Fm0%2Fs1, 6.0, 35.0, 11.0, 7.0, 20.0, 6.0, 0.0, -2.14179992675781, 1.89999997615814, -0.72299998998642, 41.2206993103027, 4.58730745315552, 5.0, 5.0, 13.0, 
InChI%3D1S%2FC14H19NO2.ClH%2Fc1-17-14%2816%2913%2811-7-3-2-4-8-11%2912-9-5-6-10-15-12%3B%2Fh2-4%2C7-8%2C12-13%2C15H%2C5-6%2C9-10H2%2C1H3%3B1H, 6.0, 38.0, 5.0, 4.0, 18.0, 6.0, 0.0, -1.45669996738434, 2.55999994277954, 4.72700023651123, 35.7549018859863, 2.12197494506836, 2.0, 1.0, 6.0, 
InChI%3D1S%2FC6H4Cl2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4H, 6.0, 12.0, 0.0, 0.0, 8.0, 6.0, 0.0, 1.48860001564026, 1.89999997615814, 2.98799991607666, 11.2312002182007, 2.21592998504639, 0.0, 0.0, 6.0, 
InChI%3D1S%2FC7H8N2O2.ClH%2Fc8-9-6-3-1-5%282-4-6%297%2810%2911%3B%2Fh1-4%2C9H%2C8H2%2C%28H%2C10%2C11%29%3B1H, 6.0, 21.0, 2.0, 2.0, 11.0, 6.0, 0.0, -1.25569999217987, 1.67999994754791, 1.29100000858307, 15.8034000396729, 1.57678246498108, 0.0, 3.0, 11.0, 
InChI%3D1S%2FC2H5Br%2Fc1-2-3%2Fh2H2%2C1H3, 0.0, 8.0, 3.0, 0.0, 2.0, 0.0, 0.0, 1.24150002002716, 1.57000005245209, 1.73599994182587, 18.589599609375, 1.54132223129272, 2.0, 0.0, 0.0, 
InChI%3D1S%2FC9H8N4O2S%2Fc10-12-9-11-8%285-16-9%296-1-3-7%284-2-6%2913%2814%2915%2Fh1-5H%2C10H2%2C%28H%2C11%2C12%29, 11.0, 24.0, 2.0, 3.0, 17.0, 11.0, 0.0, -0.47189998626709, 1.67999994754791, 2.20499992370605, 19.2633991241455, 0.222689613699913, 0.0, 3.0, 16.0, 
InChI%3D1S%2FC4H6%2Fc1-3-4-2%2Fh3-4H%2C1-2H2, 0.0, 10.0, 4.0, 1.0, 3.0, 0.0, 0.0, 1.41499996185303, 1.89999997615814, 1.9559999704361, 20.2943992614746, 2.00222492218018, 4.0, 0.0, 4.0, 
InChI%3D1S%2FC6H6ClN.ClH%2Fc7-5-1-3-6%288%294-2-5%3B%2Fh1-4H%2C8H2%3B1H, 6.0, 16.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.00559999980032444, 1.78999996185303, 2.37400007247925, 9.83769989013672, 3.13599994115066e-05, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC12H2Cl6O2%2Fc13-3-1-5-11%289%2817%297%283%2915%2920-12-6%2819-5%292-4%2814%298%2816%2910%2812%2918%2Fh1-2H, 12.0, 22.0, 0.0, 0.0, 22.0, 12.0, 0.0, 4.15759992599487, 1.89999997615814, 4.35200023651123, 36.9318008422852, 17.2856369018555, 0.0, 0.0, 14.0, 
InChI%3D1S%2FC8H14O2%2Fc1-4-5-10-8%289%296-7%282%293%2Fh4%2C7H%2C1%2C5-6H2%2C2-3H3, 0.0, 24.0, 10.0, 5.0, 9.0, 0.0, 0.0, 1.23570001125336, 2.11999988555908, 2.18600010871887, 39.9681015014648, 1.52695453166962, 4.0, 0.0, 3.0, 
InChI%3D1S%2F2C2H4O2.4H2O.3Pb%2Fc2%2A1-2%283%294%3B%3B%3B%3B%3B%3B%3B%2Fh2%2A1H3%2C%28H%2C3%2C4%29%3B4%2A1H2%3B%3B%3B%2Fq%3B%3B%3B%3B%3B%3B3%2A%2B2%2Fp-6, 0.0, 25.0, 4.0, 0.0, 6.0, 0.0, 0.0, , 0.689999997615814, -2.99000000953674, , , 0.0, 0.0, 3.0, 
InChI%3D1S%2FC8H8O%2Fc1-2-4-7%285-3-1%298-6-9-8%2Fh1-5%2C8H%2C6H2, 6.0, 17.0, 0.0, 1.0, 10.0, 6.0, 0.0, -0.192900002002716, 2.23000001907349, 2.75500011444092, 9.72920036315918, 0.0372104085981846, 0.0, 0.0, 6.0, 
InChI%3D1S%2FC2H3Cl3O2%2Fc3-2%284%2C5%291%286%297%2Fh1%2C6-7H, 0.0, 10.0, 7.0, 1.0, 6.0, 0.0, 0.0, 0.899800002574921, 1.12999999523163, 0.801999986171722, 29.2457008361816, 0.809640049934387, 2.0, 2.0, 0.0, 
InChI%3D1S%2FC2Cl6%2Fc3-1%284%2C5%292%286%2C7%298, 0.0, 8.0, 8.0, 1.0, 7.0, 0.0, 0.0, 3.37639999389648, 1.01999998092651, 3.88199996948242, 41.8779983520508, 11.4000768661499, 2.0, 0.0, 0.0, 
InChI%3D1S%2FC15H13NO2%2Fc1-10%2817%2916%2818%2913-6-7-15-12%289-13%298-11-4-2-3-5-14%2811%2915%2Fh2-7%2C9%2C18H%2C8H2%2C1H3, 12.0, 31.0, 5.0, 2.0, 20.0, 12.0, 0.0, -0.629000008106232, 2.77999997138977, 4.67600011825562, 20.0314998626709, 0.395640999078751, 2.0, 1.0, 16.0, 
InChI%3D1S%2FC9H11NO2%2Fc1-2-12-8-6-4-3-5-7%288%299%2810%2911%2Fh3-6H%2C2H2%2C1H3%2C%28H2%2C10%2C11%29, 6.0, 23.0, 3.0, 3.0, 12.0, 6.0, 0.0, 0.116999998688698, 2.11999988555908, 2.62899994850159, 20.0860004425049, 0.013689000159502, 2.0, 2.0, 10.0, 
InChI%3D1S%2FC5H5N%2Fc1-2-4-6-5-3-1%2Fh1-5H, 6.0, 11.0, 0.0, 0.0, 6.0, 6.0, 0.0, 0.0, 1.89999997615814, 1.39999997615814, 0.0, 0.0, 0.0, 0.0, 6.0, 
InChI%3D1S%2FCH6N2%2Fc1-3-2%2Fh3H%2C2H2%2C1H3, 0.0, 9.0, 3.0, 0.0, 2.0, 0.0, 0.0, -0.913600027561188, 1.35000002384186, -0.790000021457672, 14.2807998657227, 0.834664940834045, 0.0, 2.0, 2.0, 
InChI%3D1S%2FC7H10N2OS%2Fc1-2-3-5-4-6%2810%299-7%2811%298-5%2Fh4H%2C2-3H2%2C1H3%2C%28H2%2C8%2C9%2C10%2C11%29, 6.0, 21.0, 3.0, 2.0, 11.0, 6.0, 0.0, 0.0696000009775162, 1.78999996185303, 1.85300004482269, 24.5182991027832, 0.00484415981918573, 3.0, 1.0, 7.0, 
InChI%3D1S%2FC6H12Br2O4%2Fc7-1-3%289%295%2811%296%2812%294%2810%292-8%2Fh3-6%2C9-12H%2C1-2H2%2Ft3-%2C4-%2C5-%2C6-%2Fm1%2Fs1, 0.0, 24.0, 12.0, 5.0, 11.0, 0.0, 0.0, -0.241999998688698, 1.46000003814697, -0.272000014781952, 50.472599029541, 0.0585639998316765, 6.0, 4.0, 0.0, 
InChI%3D1S%2FC8H18N2O%2Fc1-3-5-7-10%289-11%298-6-4-2%2Fh3-8H2%2C1-2H3, 0.0, 29.0, 11.0, 7.0, 10.0, 0.0, 0.0, -1.13999998569489, 2.00999999046326, 2.42499995231628, 41.5252990722656, 1.29960000514984, 4.0, 0.0, 3.0, 
InChI%3D1S%2FC12H19N3O.ClH%2Fc1-9%282%2915-12%2816%2911-6-4-10%285-7-11%298-14-13-3%3B%2Fh4-7%2C9%2C13-14H%2C8H2%2C1-3H3%2C%28H%2C15%2C16%29%3B1H, 6.0, 37.0, 6.0, 6.0, 16.0, 6.0, 0.0, -1.30949997901917, 2.23000001907349, 3.28099989891052, 39.6456985473633, 1.71479022502899, 0.0, 3.0, 9.0, 
InChI%3D1S%2FC9H8O2%2Fc10-9-6-5-7-3-1-2-4-8%287%2911-9%2Fh1-4H%2C5-6H2, 6.0, 19.0, 0.0, 0.0, 12.0, 6.0, 0.0, 0.00609999988228083, 2.23000001907349, 2.45099997520447, 15.7062997817993, 3.72100003005471e-05, 0.0, 0.0, 9.0, 
InChI%3D1S%2FC5H8%2Fc1-4-5%282%293%2Fh4H%2C1-2H2%2C3H3, 0.0, 13.0, 5.0, 1.0, 4.0, 0.0, 0.0, 1.8614000082016, 2.00999999046326, 2.34800004959106, 24.5764007568359, 3.46480989456177, 4.0, 0.0, 4.0, 
InChI%3D1S%2FC2H5BrO%2Fc3-1-2-4%2Fh4H%2C1-2H2, 0.0, 9.0, 4.0, 1.0, 3.0, 0.0, 0.0, 0.451700001955032, 1.46000003814697, 0.603999972343445, 20.5881004333496, 0.204032883048058, 2.0, 1.0, 0.0, 
InChI%3D1S%2FC12H4Br6%2Fc13-7-3-11%2817%299%2815%291-5%287%296-2-10%2816%2912%2818%294-8%286%2914%2Fh1-4H, 12.0, 22.0, 0.0, 1.0, 19.0, 12.0, 1.0, 5.33279991149902, 2.11999988555908, 7.36399984359741, 51.5946006774902, 28.4387550354004, 0.0, 0.0, 12.0, 
InChI%3D1S%2FC6H12N2%2Fc1-3-5-8%287%296-4-2%2Fh3-4H%2C1-2%2C5-7H2, 0.0, 20.0, 8.0, 4.0, 7.0, 0.0, 0.0, 0.85589998960495, 1.89999997615814, -0.155000001192093, 37.9009017944336, 0.732564806938171, 3.0, 1.0, 2.0, 
InChI%3D1S%2FC24H36O5%2Fc1-5-15%283%2924%2827%2929-21-11-14%282%2910-17-7-6-16%284%2920%2823%2817%2921%299-8-19-12-18%2825%2913-22%2826%2928-19%2Fh6-7%2C10%2C14-16%2C18-21%2C23%2C25H%2C5%2C8-9%2C11-13H2%2C1-4H3%2Ft14-%2C15-%2C16-%2C18%2B%2C19%2B%2C20-%2C21%3F%2C23-%2Fm0%2Fs1, 0.0, 65.0, 7.0, 7.0, 31.0, 0.0, 0.0, -0.099200002849102, 3.54999995231628, 4.57399988174438, 105.645500183105, 0.00984064023941755, 4.0, 1.0, 4.0, 
InChI%3D1S%2FC6H5N2.H2O4S%2Fc7-8-6-4-2-1-3-5-6%3B1-5%282%2C3%294%2Fh1-5H%3B%28H2%2C1%2C2%2C3%2C4%29%2Fq%2B1%3B%2Fp-1, 6.0, 19.0, 5.0, 0.0, 12.0, 6.0, 0.0, -2.77950000762939, 1.35000002384186, 0.75, 10.9194002151489, 7.72562026977539, 0.0, 1.0, 8.0, 
InChI%3D1S%2FC6H12N3PS%2Fc11-10%287-1-2-7%2C8-3-4-8%299-5-6-9%2Fh1-6H2, 0.0, 23.0, 2.0, 3.0, 13.0, 0.0, 0.0, -0.761099994182587, 1.57000005245209, 0.759999990463257, 50.7221984863281, 0.579273223876953, 0.0, 0.0, 5.0, 
InChI%3D1S%2FC14H7Br2NO2%2Fc15-8-5-9%2816%2912%2817%2911-10%288%2913%2818%296-3-1-2-4-7%286%2914%2811%2919%2Fh1-5H%2C17H2, 12.0, 26.0, 0.0, 0.0, 21.0, 12.0, 0.0, 0.500100016593933, 2.45000004768372, 3.49000000953674, 32.1123008728027, 0.250100016593933, 0.0, 1.0, 17.0, 
InChI%3D1S%2FH2SSe%2Fc1-2%2Fh2H2, 0.0, 2.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.875800013542175, 1.24000000953674, -0.148000001907349, 9.43379974365234, 0.767025649547577, 0.0, 0.0, 1.0, 
InChI%3D1S%2FC39H59Cl2NO2%2Fc1-27%282%297-6-8-28%283%2934-15-16-35-33-14-11-30-26-32%2817-19-38%2830%2C4%2936%2833%2918-20-39%2834%2C35%295%2944-37%2843%2925-29-9-12-31%2813-10-29%2942%2823-21-40%2924-22-41%2Fh9-13%2C27-28%2C32-36H%2C6-8%2C14-26H2%2C1-5H3%2Ft28-%2C32%2B%2C33%3F%2C34-%2C35%2B%2C36%2B%2C38%3F%2C39%3F%2Fm1%2Fs1, 6.0, 103.0, 8.0, 14.0, 48.0, 6.0, 2.0, 3.50699996948242, 5.19999980926514, 14.4919996261597, 156.428894042969, 12.2990493774414, 7.0, 0.0, 7.0, 
InChI%3D1S%2FC7H10N2O.H2O4S%2Fc1-10-7-3-2-5%288%294-6%287%299%3B1-5%282%2C3%294%2Fh2-4H%2C8-9H2%2C1H3%3B%28H2%2C1%2C2%2C3%2C4%29, 6.0, 27.0, 5.0, 1.0, 14.0, 6.0, , -2.20939993858337, 1.35000002384186, , 28.9571990966797, 4.88144826889038, 0.0, 4.0, 9.0, 
InChI%3D1S%2FC2H3ClO%2Fc3-1-2-4%2Fh2H%2C1H2, 0.0, 7.0, 4.0, 1.0, 3.0, 0.0, 0.0, 0.350100010633469, 1.46000003814697, 0.570999979972839, 16.4715003967285, 0.122570008039474, 2.0, 0.0, 1.0, 
InChI%3D1S%2FC9H8Cl3NO2S%2Fc10-9%2811%2C12%2916-13-7%2814%295-3-1-2-4-6%285%298%2813%2915%2Fh1-2%2C5-6H%2C3-4H2, 0.0, 24.0, 5.0, 2.0, 17.0, 0.0, 0.0, 3.23449993133545, 1.67999994754791, 2.26799988746643, 68.1818008422852, 10.4619903564453, 0.0, 0.0, 5.0, 
InChI%3D1S%2FC10H6Cl8%2Fc11-3-1-2-4%285%283%2912%299%2816%297%2814%296%2813%298%282%2C15%2910%289%2C17%2918%2Fh2-5H%2C1H2, 0.0, 24.0, 0.0, 0.0, 20.0, 0.0, 0.0, 4.24259996414185, 1.67999994754791, 4.35500001907349, 78.1775970458984, 17.9996547698975, 0.0, 0.0, 2.0, 
InChI%3D1S%2FC28H48O2%2Fc1-20%282%2911-8-12-21%283%2913-9-14-22%284%2915-10-17-28%287%2918-16-25-24%286%2926%2829%2919-23%285%2927%2825%2930-28%2Fh19-22%2C29H%2C8-18H2%2C1-7H3, 6.0, 78.0, 16.0, 12.0, 31.0, 6.0, 2.0, 2.65149998664856, 4.32000017166138, 10.826000213623, 99.3246002197266, 7.03045225143433, 13.0, 1.0, 8.0, 
InChI%3D1S%2FC14H8O4%2Fc15-9-5-1-3-7-11%289%2914%2818%2912-8%2813%287%2917%294-2-6-10%2812%2916%2Fh1-6%2C15-16H, 12.0, 26.0, 0.0, 0.0, 20.0, 12.0, 0.0, -1.4481999874115, 2.55999994277954, 1.30400002002716, 15.8212003707886, 2.09728312492371, 0.0, 2.0, 18.0, 
InChI%3D1S%2FC4H10O%2Fc1-4%282%2C3%295%2Fh5H%2C1-3H3, 0.0, 15.0, 5.0, 0.0, 4.0, 0.0, 0.0, 0.573300004005432, 1.78999996185303, 0.800999999046326, 22.0650997161865, 0.328672885894775, 3.0, 1.0, 0.0, 
InChI%3D1S%2FC17H22N2%2Fc1-18%282%2916-9-5-14%286-10-16%2913-15-7-11-17%2812-8-15%2919%283%294%2Fh5-12H%2C13H2%2C1-4H3, 12.0, 41.0, 3.0, 4.0, 20.0, 12.0, 0.0, 0.891799986362457, 3.10999989509583, 4.94899988174438, 33.1837997436523, 0.795307219028473, 0.0, 0.0, 7.0, 
InChI%3D1S%2FC15H16N4O%2Fc1-3-19-15-13%2810%282%2918-19%2917-12%2820%299-16-14%2815%2911-7-5-4-6-8-11%2Fh4-8H%2C3%2C9H2%2C1-2H3%2C%28H%2C17%2C20%29, 6.0, 36.0, 2.0, 2.0, 22.0, 11.0, 0.0, 0.416399985551834, 2.55999994277954, 2.91000008583069, 38.2625007629395, 0.173388957977295, 2.0, 2.0, 8.0, 
InChI%3D1S%2FC10Cl12%2Fc11-1-2%2812%297%2817%294%2814%293%2813%2C5%281%2C15%299%287%2C19%2920%296%281%2C16%2910%2821%2C22%298%282%2C4%2918, 0.0, 22.0, 0.0, 0.0, 26.0, 0.0, 1.0, 5.84999990463257, 1.24000000953674, 6.35799980163574, 92.3588027954102, 34.2224998474121, 0.0, 0.0, 0.0, 
InChI%3D1S%2FC12H12N2O3%2Fc1-2-12%288-6-4-3-5-7-8%299%2815%2913-11%2817%2914-10%2812%2916%2Fh3-7H%2C2H2%2C1H3%2C%28H2%2C13%2C14%2C15%2C16%2C17%29, 6.0, 29.0, 2.0, 2.0, 18.0, 6.0, 0.0, -1.12360000610352, 2.23000001907349, 3.76099991798401, 34.4664001464844, 1.26247692108154, 2.0, 2.0, 8.0, 
InChI%3D1S%2FC24H34O9%2Fc1-12%282%297-18%2827%2932-16-9-23%2810-29-14%284%2925%2917%288-13%2816%293%2933-21-19%2828%2920%2831-15%285%2926%2922%2823%2C6%2924%2821%2911-30-24%2Fh8%2C12%2C16-17%2C19-21%2C28H%2C7%2C9-11H2%2C1-6H3%2Ft16-%2C17%2B%2C19%2B%2C20%2B%2C21%2B%2C22%2B%2C23%3F%2C24-%2Fm0%2Fs1, 0.0, 67.0, 7.0, 9.0, 36.0, 0.0, 0.0, -0.0489999987185001, 3.10999989509583, 1.69200003147125, 113.26969909668, 0.00240099988877773, 4.0, 1.0, 3.0, 
InChI%3D1S%2FC11H17F3N6O%2Fc12-11%2813%2C14%297-17-10%2816%2918-9-4-6-20%2819-9%295-2-1-3-8%2815%2921%2Fh4%2C6H%2C1-3%2C5%2C7H2%2C%28H2%2C15%2C21%29%28H3%2C16%2C17%2C18%2C19%29, 0.0, 40.0, 9.0, 9.0, 21.0, 0.0, 0.0, -0.522899985313416, 1.57000005245209, 1.34500002861023, 64.0654983520508, 0.273424416780472, 5.0, 5.0, 7.0, 
InChI%3D1S%2FC16H14Cl2O3%2Fc1-2-21-15%2819%2916%2820%2C11-3-7-13%2817%298-4-11%2912-5-9-14%2818%2910-6-12%2Fh3-10%2C20H%2C2H2%2C1H3, 12.0, 35.0, 7.0, 5.0, 22.0, 12.0, 0.0, 1.00499999523163, 2.67000007629395, 4.15899991989136, 32.3810005187988, 1.01002502441406, 2.0, 1.0, 6.0, 
InChI%3D1S%2FC22H18%2Fc1-3-7-19-15%285-1%299-11-17-14-22-18%2813-21%2817%2919%2912-10-16-6-2-4-8-20%2816%2922%2Fh1%2C3%2C5%2C7%2C9-14H%2C2%2C4%2C6%2C8H2, 22.0, 36.0, 0.0, 0.0, 26.0, 26.0, 1.0, 0.0, 3.88000011444092, 11.5659999847412, 0.0, 0.0, 0.0, 0.0, 22.0, 
InChI%3D1S%2FC24H51O4P%2Fc1-7-13-16-22%2810-4%2919-26-29%2825%2C27-20-23%2811-5%2917-14-8-2%2928-21-24%2812-6%2918-15-9-3%2Fh22-24H%2C7-21H2%2C1-6H3, 0.0, 80.0, 29.0, 21.0, 28.0, 0.0, 2.0, -2.49959993362427, 3.54999995231628, 9.37199974060059, 108.505699157715, 6.2480001449585, 7.0, 0.0, 5.0, 
InChI%3D1S%2FC2HCl3O2%2Fc3-2%284%2C5%291%286%297%2Fh%28H%2C6%2C7%29, 0.0, 8.0, 7.0, 1.0, 6.0, 0.0, 0.0, 1.44840002059937, 1.12999999523163, 1.02999997138977, 28.1583003997803, 2.09786248207092, 2.0, 1.0, 3.0, 
InChI%3D1S%2FC6H4Cl3N%2Fc7-3-1-4%288%296%2810%295%289%292-3%2Fh1-2H%2C10H2, 6.0, 14.0, 0.0, 0.0, 10.0, 6.0, 0.0, 1.48300004005432, 1.67999994754791, 2.05399990081787, 21.0688991546631, 2.19928908348083, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC2H6O3S%2Fc1-5-6%282%2C3%294%2Fh1-2H3, 0.0, 12.0, 6.0, 1.0, 5.0, 0.0, 0.0, -0.188199996948242, 1.24000000953674, -0.869000017642975, 21.3852005004883, 0.0354192405939102, 0.0, 0.0, 4.0, 
InChI%3D1S%2FC3H9O4P%2Fc1-5-8%284%2C6-2%297-3%2Fh1-3H3, 0.0, 17.0, 8.0, 3.0, 7.0, 0.0, 0.0, 0.208199992775917, 1.24000000953674, -0.689999997615814, 28.0988006591797, 0.0433472394943237, 0.0, 0.0, 5.0, 
InChI%3D1S%2FC8H20N2.2ClH%2Fc1-3-5-7-9-10-8-6-4-2%3B%3B%2Fh9-10H%2C3-8H2%2C1-2H3%3B2%2A1H, 0.0, 34.0, 10.0, 7.0, 9.0, 0.0, 0.0, -1.86699998378754, 1.89999997615814, 4.30800008773804, 39.4682006835938, 3.48568892478943, 4.0, 2.0, 2.0, 
InChI%3D1S%2FC6H6O2%2Fc7-5-1-2-6%288%294-3-5%2Fh1-4%2C7-8H, 6.0, 14.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.92059999704361, 1.89999997615814, 0.870000004768372, 5.12919998168945, 0.847504377365112, 0.0, 2.0, 8.0, 
InChI%3D1S%2FC14H9Cl5%2Fc15-11-5-1-9%282-6-11%2913%2814%2817%2C18%2919%2910-3-7-12%2816%298-4-10%2Fh1-8%2C13H, 12.0, 28.0, 5.0, 3.0, 20.0, 12.0, 1.0, 3.14249992370605, 2.45000004768372, 7.01999998092651, 35.7430992126465, 9.87530612945557, 2.0, 0.0, 6.0, 
InChI%3D1S%2FC5H4O2%2Fc6-4-5-2-1-3-7-5%2Fh1-4H, 5.0, 11.0, 2.0, 1.0, 7.0, 5.0, 0.0, -0.346500009298325, 1.78999996185303, 1.057000041008, 7.91300010681152, 0.120062246918678, 0.0, 0.0, 7.0, 
InChI%3D1S%2FC4H4N2O2%2Fc7-3-1-2-5-4%288%296-3%2Fh1-2H%2C%28H2%2C5%2C6%2C7%2C8%29, 6.0, 12.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.92059999704361, 1.46000003814697, -0.462000012397766, 5.12919998168945, 0.847504377365112, 0.0, 2.0, 8.0, 
InChI%3D1S%2FC15H24O%2Fc1-10-8-11%2814%282%2C3%294%2913%2816%2912%289-10%2915%285%2C6%297%2Fh8-9%2C16H%2C1-7H3, 6.0, 40.0, 3.0, 2.0, 16.0, 6.0, 1.0, 3.29410004615784, 3.0, 5.95699977874756, 46.3203010559082, 10.851095199585, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC6H6O2%2Fc7-5-3-1-2-4-6%285%298%2Fh1-4%2C7-8H, 6.0, 14.0, 0.0, 0.0, 8.0, 6.0, 0.0, -0.92059999704361, 1.89999997615814, 1.29900002479553, 5.12919998168945, 0.847504377365112, 0.0, 2.0, 8.0, 
InChI%3D1S%2FC12H12N2.2ClH%2Fc13-11-5-1-9%282-6-11%2910-3-7-12%2814%298-4-10%3B%3B%2Fh1-8H%2C13-14H2%3B2%2A1H, 12.0, 30.0, 0.0, 1.0, 15.0, 12.0, 0.0, -1.49979996681213, 2.33999991416931, 4.14599990844727, 8.44419956207275, 2.24940013885498, 0.0, 2.0, 14.0, 
InChI%3D1S%2FC10H12O2%2Fc1-2-3-8-4-5-9-10%286-8%2912-7-11-9%2Fh4-6H%2C2-3%2C7H2%2C1H3, 6.0, 24.0, 3.0, 2.0, 13.0, 6.0, 0.0, -0.476999998092651, 2.33999991416931, 3.2960000038147, 21.1478004455566, 0.227529004216194, 3.0, 0.0, 8.0, 
InChI%3D1S%2FC8H9NO2%2Fc1-6%2810%299-7-2-4-8%2811%295-3-7%2Fh2-5%2C11H%2C1H3%2C%28H%2C9%2C10%29, 6.0, 20.0, 4.0, 1.0, 11.0, 6.0, 0.0, -0.532000005245209, 2.00999999046326, 1.66600000858307, 16.4654006958008, 0.28302401304245, 0.0, 2.0, 10.0, 
InChI%3D1S%2FC4H4N2OS%2Fc7-3-1-2-5-4%288%296-3%2Fh1-2H%2C%28H2%2C5%2C6%2C7%2C8%29, 6.0, 12.0, 0.0, 0.0, 8.0, 6.0, 0.0, 0.0507000014185905, 1.46000003814697, 0.428999990224838, 11.256199836731, 0.00257048988714814, 0.0, 1.0, 7.0, 
InChI%3D1S%2FC8H18O%2Fc1-3-5-6-8%284-2%297-9%2Fh8-9H%2C3-7H2%2C1-2H3, 0.0, 27.0, 9.0, 5.0, 8.0, 0.0, 0.0, -1.26059997081757, 2.23000001907349, 2.85500001907349, 35.0635986328125, 1.58911240100861, 7.0, 1.0, 0.0, 
InChI%3D1S%2FC12H11N7%2Fc13-9-7%286-4-2-1-3-5-6%2916-8-10%2814%2918-12%2815%2919-11%288%2917-9%2Fh1-5H%2C%28H6%2C13%2C14%2C15%2C17%2C18%2C19%29, 6.0, 36.0, 0.0, 1.0, 21.0, 6.0, 1.0, -2.05949997901917, 2.00999999046326, 1.93400001525879, 40.4961013793945, 4.24154043197632, 0.0, 7.0, 6.0, 
InChI%3D1S%2FC10H10N2%2Fc11-9-5-1-3-7-8%289%294-2-6-10%287%2912%2Fh1-6H%2C11-12H2, 10.0, 22.0, 0.0, 0.0, 13.0, 11.0, 0.0, -1.49979996681213, 2.33999991416931, 1.76800000667572, 8.44419956207275, 2.24940013885498, 0.0, 2.0, 12.0, 
InChI%3D1S%2FC18H14N4O5S%2Fc23-16-9-6-13%2811-15%2816%2918%2824%2925%2921-20-12-4-7-14%288-5-12%2928%2826%2C27%2922-17-3-1-2-10-19-17%2Fh1-11%2C23H%2C%28H%2C19%2C22%29%28H%2C24%2C25%29, 18.0, 42.0, 4.0, 6.0, 30.0, 18.0, 0.0, -1.63660001754761, 2.33999991416931, 4.29099988937378, 20.925500869751, 2.67845964431763, 0.0, 3.0, 28.0, 
InChI%3D1S%2FC6H14O2%2Fc1-2-3-5-8-6-4-7%2Fh7H%2C2-6H2%2C1H3, 0.0, 22.0, 8.0, 5.0, 7.0, 0.0, 0.0, -1.10430002212524, 1.89999997615814, 0.66100001335144, 30.042200088501, 1.21947848796844, 4.0, 1.0, 0.0, 
InChI%3D1S%2FC12H13NO4S2%2Fc1-2-18%2814%2C15%2911-7-8-12%2819%2813%2C16%2917%2910-6-4-3-5-9%2810%2911%2Fh3-8H%2C2H2%2C1H3%2C%28H2%2C13%2C16%2C17%29, 10.0, 32.0, 5.0, 3.0, 20.0, 11.0, 0.0, -1.00899994373322, 2.00999999046326, 1.83800005912781, 29.7737007141113, 1.01808094978333, 2.0, 1.0, 17.0, 
