SMILES,nHBDon,RHSA,RPCS,PNSA-1,PPSA-1,FNSA-1,FPSA-1,DPSA-1,PNSA-2,PPSA-2,FNSA-2,FPSA-2,DPSA-2,PNSA-3,PPSA-3,TPSA,FNSA-3,FPSA-3,DPSA-3,WNSA-1,THSA,WNSA-2,WNSA-3,RNCG,apol,bpol,WPSA-1,nHBAcc,RPSA,RNCS,RPCG,WPSA-2,WPSA-3
InChI%3D1S%2FC8H5N3O4S%2Fc12-4-9-8-10-5%283-16-8%296-1-2-7%2815-6%2911%2813%2914%2Fh1-4H%2C%28H%2C9%2C10%2C12%29, 1.0, , , , , , , , , , , , , , , , , , , , , , , , 26.821964263916, 13.5580348968506, , 3.0, , , , , 
InChI%3D1S%2FC17H21N3.ClH%2Fc1-19%282%2915-9-5-13%286-10-15%2917%2818%2914-7-11-16%2812-8-14%2920%283%294%3B%2Fh5-12%2C18H%2C1-4H3%3B1H, 1.0, , , , , , , , , , , , , , , , , , , , , , , , 50.0694465637207, 28.4305534362793, , 3.0, , , , , 
InChI%3D1S%2FC2H5ClO%2Fc1-4-2-3%2Fh2H2%2C1H3, 0.0, 0.882828772068024, 1.15229904651642, 103.980155944824, 179.42008972168, 0.366902142763138, 0.633097887039185, 75.4399337768555, -52.4877128601074, 90.5687255859375, -0.185207009315491, 0.319578856229782, 143.056442260742, -22.1159591674805, 10.7467088699341, 33.206356048584, -0.078037902712822, 0.037920605391264, 32.8626670837402, 29.4680004119873, 250.193893432617, -14.8750305175781, -6.2676682472229, 0.717675685882568, 9.83596515655518, 7.80203485488892, 50.8476943969727, 1.0, 0.117171235382557, 23.8313941955566, 0.29079881310463, 25.6671981811523, 3.04561972618103
InChI%3D1S%2FC18H25NO7%2Fc1-3-12-8-11%282%2918%2823%2C10-20%2917%2822%2925-9-13-4-6-19%2824%297-5-14%2815%2813%2919%2926-16%2812%2921%2Fh3-4%2C11%2C14-15%2C20%2C23H%2C5-10H2%2C1-2H3%2Ft11-%2C14%3F%2C15-%2C18-%2C19%3F%2Fm1%2Fs1, 2.0, , , , , , , , , , , , , , , , , , , , , , , , 55.0638236999512, 35.3561744689941, , 6.0, , , , , 
InChI%3D1S%2FC6H12N2O3%2Fc1-2-3-8%287-11%294-6%2810%295-9%2Fh2%2C6%2C9-10H%2C1%2C3-5H2, 2.0, 0.749786734580994, 2.48042464256287, 137.057998657227, 252.591583251953, 0.351746797561646, 0.648253202438354, 115.533584594727, -170.683731079102, 314.562286376953, -0.438044220209122, 0.807295322418213, 485.246002197266, -30.8837909698486, 20.0127983093262, 97.4954986572266, -0.0792604237794876, 0.0513610169291496, 50.8965911865234, 53.4045867919922, 292.154083251953, -66.5068435668945, -12.0338563919067, 0.315609008073807, 23.167516708374, 14.7364835739136, 98.4221954345703, 3.0, 0.250213295221329, 7.84668684005737, 0.168862283229828, 122.569053649902, 7.79797792434692
InChI%3D1S%2FC4H7Cl%2Fc1-4%282%293-5%2Fh3H%2C1-2H3, 0.0, 1.0, 7.43165969848633, 127.629852294922, 219.780166625977, 0.367375284433365, 0.632624745368958, 92.1503067016602, -36.0826416015625, 62.1347465515137, -0.103861831128597, 0.178851336240768, 98.2173919677734, -12.4260654449463, 7.77290153503418, 0.0, -0.0357677228748798, 0.0223738569766283, 20.1989669799805, 44.3398895263672, 347.410003662109, -12.5354709625244, -4.31693935394287, 0.491586685180664, 13.8875513076782, 8.07244873046875, 76.3538284301758, 0.0, 0.0, 35.2691802978516, 0.290856301784515, 21.5862331390381, 2.70038390159607
InChI%3D1S%2FCH2O3.K%2Fc2-1%283%294%3B%2Fh%28H2%2C2%2C3%2C4%29%3B%2Fq%3B%2B1%2Fp-1, 1.0, , , , , , , , , , , , , , , , , , , , , , , , 48.2327919006348, 3.00920701026917, , 3.0, , , , , 
InChI%3D1S%2FC12H10N2O%2Fc15-13-14%2811-7-3-1-4-8-11%2912-9-5-2-6-10-12%2Fh1-10H, 0.0, 1.0, 1.1621230840683, 182.140121459961, 284.672912597656, 0.39017790555954, 0.60982209444046, 102.532775878906, -138.743927001953, 216.847518920898, -0.297215193510056, 0.464527577161789, 355.591430664062, -13.3122148513794, 16.7702236175537, 0.0, -0.0285172313451767, 0.0359249264001846, 30.0824394226074, 85.0253829956055, 466.813018798828, -64.7674713134766, -6.21431541442871, 0.169691041111946, 30.7899303436279, 12.55006980896, 132.889022827148, 1.0, 0.0, 7.42771863937378, 0.0836502313613892, 101.227249145508, 7.82855892181396
InChI%3D1S%2FC8H6N4O5%2Fc13-6-4-11%288%2814%2910-6%299-3-5-1-2-7%2817-5%2912%2815%2916%2Fh1-3H%2C4H2%2C%28H%2C10%2C13%2C14%29%2Fb9-3%2B, 1.0, 0.716198801994324, 0.752526998519897, 229.787796020508, 207.749069213867, 0.525184988975525, 0.474815011024475, -22.0387306213379, -376.947509765625, 340.794830322266, -0.86152172088623, 0.778894007205963, 717.742370605469, -40.9969787597656, 23.581356048584, 124.173492431641, -0.0936994850635529, 0.0538956969976425, 64.5783309936523, 100.540634155273, 313.363372802734, -164.928436279297, -17.9376888275146, 0.211434304714203, 26.490758895874, 13.9892416000366, 90.8978805541992, 5.0, 0.283801198005676, 7.41837596893311, 0.209901332855225, 149.110305786133, 10.3177127838135
InChI%3D1S%2FC16H11NO2%2Fc18-17%2819%2914-9-7-12-5-4-10-2-1-3-11-6-8-13%2814%2916%2812%2915%2810%2911%2Fh1-9%2C15-16H, 0.0, 1.0, 1.77603185176849, 272.325836181641, 238.381790161133, 0.533232390880585, 0.466767638921738, -33.9440498352051, -209.669784545898, 183.535507202148, -0.410547584295273, 0.35937488079071, 393.205291748047, -20.7177543640137, 15.3006639480591, 0.0, -0.040566761046648, 0.0299597308039665, 36.0184173583984, 139.078887939453, 510.707641601562, -107.079963684082, -10.5807161331177, 0.164554670453072, 36.8651351928711, 11.0948629379272, 121.74340057373, 0.0, 0.0, 7.03418159484863, 0.17430254817009, 93.7329788208008, 7.8141655921936
InChI%3D1S%2FC16H14N4O3S%2Fc21-20%2822%2914-6-5-13%2824-14%2915-17-12-4-2-1-3-11%2812%2916%2818-15%2919-7-9-23-10-8-19%2Fh1-6H%2C7-10H2, 0.0, 0.931009292602539, 0.990483522415161, 263.520874023438, 392.787170410156, 0.401520103216171, 0.598479926586151, 129.266311645508, -437.141418457031, 651.574768066406, -0.666061341762543, 0.992788016796112, 1088.71618652344, -32.9053192138672, 23.2655754089355, 45.2791519165039, -0.0501370020210743, 0.0354491695761681, 56.1708946228027, 172.950866699219, 611.028869628906, -286.899444580078, -21.5960254669189, 0.227870553731918, 47.8678932189941, 26.4701042175293, 257.789398193359, 4.0, 0.0689906999468803, 5.425217628479, 0.101270936429501, 427.633758544922, 15.2693843841553
InChI%3D1S%2FC4H9N3O3%2Fc5-4%289%297%286-10%292-1-3-8%2Fh8H%2C1-3H2%2C%28H2%2C5%2C9%29, 3.0, 0.651084184646606, 3.09384059906006, 128.860794067383, 237.560455322266, 0.351673901081085, 0.648326098918915, 108.699661254883, -158.963836669922, 293.056701660156, -0.433828085660934, 0.79978084564209, 452.020538330078, -31.5179958343506, 22.5832347869873, 127.850166320801, -0.0860157385468483, 0.0616318881511688, 54.1012306213379, 47.2173385620117, 238.571090698242, -58.247730255127, -11.5488634109497, 0.320731967687607, 18.7471370697021, 11.4568634033203, 87.0472030639648, 4.0, 0.348915785551071, 3.83631467819214, 0.189187541604042, 107.382209777832, 8.27497673034668
InChI%3D1S%2FC7H6N6O3%2Fc8-6-10-5%2811-7%289%2912-6%293-1-2-4%2816-3%2913%2814%2915%2Fh1-2H%2C%28H4%2C8%2C9%2C10%2C11%2C12%29, 5.0, , , , , , , , , , , , , , , , , , , , , , , , 26.660343170166, 13.8976564407349, , 5.0, , , , , 
InChI%3D1S%2FC6H6N2O3%2Fc7-4-1-2-6%289%295%283-4%298%2810%2911%2Fh1-3%2C9H%2C7H2, 2.0, 0.812748849391937, 1.91458201408386, 174.016067504883, 157.854202270508, 0.524349689483643, 0.475650310516357, -16.1618747711182, -173.049026489258, 156.976974487305, -0.521435737609863, 0.473007023334503, 330.026000976562, -29.6338005065918, 15.4845581054688, 62.1430931091309, -0.0892933234572411, 0.0466584675014019, 45.1183586120605, 57.7507629394531, 269.727172851562, -57.4298286437988, -9.8345775604248, 0.360040187835693, 19.1667575836182, 7.15524196624756, 52.3871154785156, 1.0, 0.187251150608063, 12.017144203186, 0.219104617834091, 52.0959892272949, 5.13886451721191
InChI%3D1S%2FC18H23NO6%2Fc1-3-12-8-11%282%2918%2823%2C10-20%2917%2822%2924-9-13-4-6-19-7-5-14%2815%2813%2919%2925-16%2812%2921%2Fh3-4%2C14-15%2C20%2C23H%2C2%2C5-10H2%2C1H3%2Ft14-%2C15%3F%2C18-%2Fm1%2Fs1, 2.0, 0.781741082668304, 0.0, 169.654891967773, 433.367004394531, 0.281341165304184, 0.718658804893494, 263.712097167969, -432.090881347656, 1103.734375, -0.716542601585388, 1.83033883571625, 1535.82531738281, -36.9467124938965, 24.2611255645752, 131.61491394043, -0.0612692721188068, 0.0402325801551342, 61.207836151123, 102.305610656738, 471.406982421875, -260.560272216797, -22.2796764373779, 0.153866082429886, 52.9282379150391, 32.8717613220215, 261.329772949219, 7.0, 0.218258932232857, 4.77630519866943, 0.11800279468298, 665.575988769531, 14.6299896240234
InChI%3D1S%2FC4H8N2O%2Fc7-5-6-3-1-2-4-6%2Fh1-4H2, 0.0, 1.0, 2.75592517852783, 82.5886840820312, 233.549133300781, 0.261242657899857, 0.738757371902466, 150.96044921875, -30.3128452301025, 85.7204437255859, -0.0958849042654037, 0.271148979663849, 116.03328704834, -8.8960132598877, 8.03723526000977, 0.0, -0.0281396694481373, 0.0254232008010149, 16.9332485198975, 26.1094055175781, 316.137817382812, -9.58303642272949, -2.8123664855957, 0.443878471851349, 15.3763437271118, 10.3636560440063, 73.8337173461914, 1.0, 0.0, 4.44492197036743, 0.122495785355568, 27.0994758605957, 2.54087424278259
InChI%3D1S%2FC11H10N4%2Fc1-7-3-2-6-15-10%287%2913-8-4-5-9%2812%2914-11%288%2915%2Fh2-6H%2C1H3%2C%28H2%2C12%2C14%29, 3.0, 0.89655202627182, 3.07835555076599, 72.5069122314453, 364.519439697266, 0.165909692645073, 0.834090292453766, 292.012542724609, -94.8297119140625, 476.744567871094, -0.216988533735275, 1.09088277816772, 571.574279785156, -14.3068571090698, 19.2227458953857, 45.2094802856445, -0.0327368304133415, 0.0439853258430958, 33.5296020507812, 31.6874313354492, 391.81689453125, -41.4430847167969, -6.25247383117676, 0.225942447781563, 37.0958595275879, 25.1641407012939, 159.304611206055, 4.0, 0.103447951376438, 0.512400686740875, 0.143753379583359, 208.349945068359, 8.40084648132324
InChI%3D1S%2FC6H10N2O%2Fc1-3-5-8%287-9%296-4-2%2Fh3-4H%2C1-2%2C5-6H2, 0.0, 1.0, 1.1312837600708, 116.960884094238, 268.7685546875, 0.303220003843307, 0.69677996635437, 151.807678222656, -74.7841567993164, 171.849166870117, -0.19387723505497, 0.445517390966415, 246.633331298828, -13.1410760879517, 13.1009845733643, 0.0, -0.0340681187808514, 0.0339641831815243, 26.2420616149902, 45.1152534484863, 385.729431152344, -28.8464508056641, -5.06889963150024, 0.243063971400261, 20.2299308776855, 12.55006980896, 103.671943664551, 1.0, 0.0, 1.45324146747589, 0.0909933969378471, 66.2872848510742, 5.05343532562256
InChI%3D1S%2FC9H8N4O5%2Fc1-5%2814%2910-4-7-11-9%2812-18-7%296-2-3-8%2817-6%2913%2815%2916%2Fh2-3H%2C4H2%2C1H3%2C%28H%2C10%2C14%29, 1.0, , , , , , , , , , , , , , , , , , , , , , , , 29.5843448638916, 16.4736557006836, , 3.0, , , , , 
InChI%3D1S%2FC12H9NO%2Fc13-8-5-6-10-9-3-1-2-4-11%289%2914-12%2810%297-8%2Fh1-7H%2C13H2, 1.0, 0.869007766246796, 3.99791789054871, 156.549713134766, 288.786468505859, 0.351531565189362, 0.648468434810638, 132.236740112305, -144.053634643555, 265.734985351562, -0.323471665382385, 0.596706509590149, 409.788635253906, -22.1463413238525, 21.7859706878662, 58.335578918457, -0.0497294925153255, 0.0489202812314034, 43.9323120117188, 69.7172546386719, 387.000579833984, -64.1522979736328, -9.86256694793701, 0.335337489843369, 29.023136138916, 11.0948629379272, 128.607055664062, 1.0, 0.130992233753204, 7.02882289886475, 0.134866386651993, 118.341407775879, 9.70208072662354
InChI%3D1S%2FC11H10N6O5%2Fc1-5%2818%2912-10-14-9%2815-11%2816-10%2913-6%282%2919%297-3-4-8%2822-7%2917%2820%2921%2Fh3-4H%2C1-2H3%2C%28H2%2C12%2C13%2C14%2C15%2C16%2C18%2C19%29, 2.0, , , , , , , , , , , , , , , , , , , , , , , , 36.6379318237305, 20.7040691375732, , 7.0, , , , , 
InChI%3D1S%2FC6H14N2O%2Fc1-5%282%297-8%289%296%283%294%2Fh5-6H%2C1-4H3, 0.0, 1.0, 0.0, 60.0776481628418, 297.851257324219, 0.167847990989685, 0.832152009010315, 237.77360534668, -34.1275520324707, 169.196594238281, -0.0953472927212715, 0.472710072994232, 203.324157714844, -6.45459222793579, 8.4893856048584, 0.0, -0.018033167347312, 0.0237180776894093, 14.9439783096313, 21.5035266876221, 357.928894042969, -12.2152376174927, -2.31028509140015, 0.304534643888474, 22.897102355957, 16.9228973388672, 106.609573364258, 1.0, 0.0, 0.215262845158577, 0.149585291743279, 60.5603523254395, 3.03859663009644
InChI%3D1S%2FC5H10ClN3O3%2Fc6-1-2-7-5%2811%299%288-12%293-4-10%2Fh10H%2C1-4H2%2C%28H%2C7%2C11%29, 2.0, 0.699743211269379, 0.456176668405533, 171.396728515625, 234.116073608398, 0.422666639089584, 0.577333390712738, 62.7193450927734, -234.608657836914, 320.459197998047, -0.57854813337326, 0.79025673866272, 555.06787109375, -36.9635162353516, 22.7297210693359, 121.757972717285, -0.0911525264382362, 0.0560517981648445, 59.6932373046875, 69.5035629272461, 283.754821777344, -95.1368103027344, -14.9891777038574, 0.288075983524323, 23.3539295196533, 14.2900695800781, 94.9370574951172, 4.0, 0.300256788730621, 5.63620090484619, 0.172683864831924, 129.950302124023, 9.21719264984131
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2, 0.0, 0.855962514877319, 0.0, 316.720794677734, 196.746826171875, 0.616827189922333, 0.383172810077667, -119.973968505859, -453.858459472656, 281.936676025391, -0.883908689022064, 0.549083709716797, 735.795166015625, -46.600154876709, 10.9871053695679, 73.9585723876953, -0.09075578302145, 0.0213978551328182, 57.5872611999512, 162.625869750977, 439.509033203125, -233.041625976562, -23.9276695251465, 0.194431900978088, 37.9251365661621, 17.6948623657227, 101.023124694824, 3.0, 0.144037470221519, 4.73984336853027, 0.188113421201706, 144.765365600586, 5.6415228843689
InChI%3D1S%2FC10H9N%2Fc11-10-6-5-8-3-1-2-4-9%288%297-10%2Fh1-7H%2C11H2, 1.0, 0.946765840053558, 5.31753730773926, 144.228363037109, 229.22346496582, 0.38620337843895, 0.613796591758728, 84.9951019287109, -101.120155334473, 160.711196899414, -0.270771622657776, 0.430339843034744, 261.831359863281, -12.3179559707642, 17.5518207550049, 19.8803901672363, -0.0329840555787086, 0.0469988882541656, 29.8697776794434, 53.8623428344727, 353.571441650391, -37.7635078430176, -4.60016298294067, 0.431352555751801, 24.7011375427246, 9.17886257171631, 85.6039199829102, 1.0, 0.0532341524958611, 8.57545757293701, 0.177004963159561, 60.0178909301758, 6.55475950241089
InChI%3D1S%2FC16H12N2O%2Fc19-15-11-10-12-6-4-5-9-14%2812%2916%2815%2918-17-13-7-2-1-3-8-13%2Fh1-11%2C19H%2Fb18-17%2B, 1.0, 0.874275147914886, 5.3894681930542, 215.337371826172, 331.670562744141, 0.393664062023163, 0.606335937976837, 116.333190917969, -264.999755859375, 408.162414550781, -0.484453231096268, 0.746172726154327, 673.162170410156, -24.2937488555908, 26.7052192687988, 68.7724914550781, -0.0444120578467846, 0.0488205328583717, 50.9989700317383, 117.79125213623, 478.235443115234, -144.956985473633, -13.2888736724854, 0.291004806756973, 39.163516998291, 14.4384841918945, 181.42643737793, 2.0, 0.125724852085114, 11.1549577713013, 0.177052527666092, 223.268081665039, 14.607967376709
InChI%3D1S%2FC6H14NO4P%2Fc1-9-12%288%2C10-2%297-3-5-11-6-4-7%2Fh3-6H2%2C1-2H3, 0.0, 0.837042272090912, 0.0, 62.3575134277344, 320.303100585938, 0.162957742810249, 0.837042272090912, 257.945587158203, -87.8379211425781, 451.184753417969, -0.22954523563385, 1.17907285690308, 539.022644042969, -18.4887180328369, 16.8119640350342, 62.3575134277344, -0.048316229134798, 0.0439344011247158, 35.3006820678711, 23.8617649078369, 320.303100585938, -33.6121139526367, -7.0749044418335, 0.268623769283295, 27.833101272583, 31.4708976745605, 122.5673828125, 5.0, 0.162957742810249, 6.26543235778809, 0.276905447244644, 172.650634765625, 6.43327665328979
InChI%3D1S%2FC10H12N4O5%2Fc15-6-5-12-3-4-13%2810%2812%2916%2911-7-8-1-2-9%2819-8%2914%2817%2918%2Fh1-2%2C7%2C15H%2C3-6H2%2Fb11-7-, 1.0, 0.765653312206268, 1.08291244506836, 213.641418457031, 323.512542724609, 0.397728472948074, 0.602271556854248, 109.871124267578, -376.252014160156, 569.750244140625, -0.700454711914062, 1.06068336963654, 946.002258300781, -36.7702102661133, 27.4696350097656, 125.880256652832, -0.0684537589550018, 0.0511392243206501, 64.2398452758789, 114.758331298828, 411.273712158203, -202.105255126953, -19.7512626647949, 0.223942279815674, 34.0115165710449, 21.2084846496582, 173.77604675293, 5.0, 0.234346702694893, 4.73219537734985, 0.168795615434647, 306.043579101562, 14.7554235458374
InChI%3D1S%2FC8H6O%2Fc1-2-4-8-7%283-1%295-6-9-8%2Fh1-6H, 0.0, 0.927993953227997, 0.908579349517822, 110.775733947754, 218.285842895508, 0.33664134144783, 0.663358628749847, 107.510108947754, -63.141242980957, 124.421112060547, -0.191882759332657, 0.378108888864517, 187.562347412109, -11.5794725418091, 12.1408348083496, 23.6944160461426, -0.0351893790066242, 0.036895327270031, 23.7203063964844, 36.4520378112793, 305.367156982422, -20.7773571014404, -3.81035947799683, 0.604933142662048, 20.216344833374, 10.6616563796997, 71.8294830322266, 0.0, 0.0720060244202614, 14.3335371017456, 0.138233885169029, 40.9422073364258, 3.99508213996887
InChI%3D1S%2FC18H12O6%2Fc1-21-11-7-12-13%288-5-6-22-18%288%2924-12%2917-15%2811%2916%2820%2914-9%2819%293-2-4-10%2814%2923-17%2Fh2-8%2C18-19H%2C1H3, 1.0, 0.733171343803406, 2.2468421459198, 187.420303344727, 381.533813476562, 0.32941198348999, 0.67058801651001, 194.113525390625, -394.705535888672, 803.506896972656, -0.693738758563995, 1.41225242614746, 1198.21240234375, -41.2462196350098, 29.6602745056152, 151.813262939453, -0.0724948048591614, 0.0521312206983566, 70.906494140625, 106.633560180664, 417.140869140625, -224.5693359375, -23.4672069549561, 0.170732736587524, 44.4935150146484, 21.7404842376709, 217.075256347656, 2.0, 0.266828656196594, 4.79420232772827, 0.103427432477474, 457.158569335938, 16.8753356933594
InChI%3D1S%2FC10H13N3O2%2Fc1-13%2812-15%297-3-5-10%2814%299-4-2-6-11-8-9%2Fh2%2C4%2C6%2C8H%2C3%2C5%2C7H2%2C1H3, 0.0, 0.867529213428497, 0.660961091518402, 137.695068359375, 352.434478759766, 0.28093609213829, 0.719063937664032, 214.739395141602, -134.416885375977, 344.043823242188, -0.274247646331787, 0.701944708824158, 478.460723876953, -26.0950698852539, 15.9559507369995, 64.927848815918, -0.0532411709427834, 0.0325545594096184, 42.0510215759277, 67.4884262084961, 425.201690673828, -65.8816833496094, -12.7899646759033, 0.300791144371033, 31.1723098754883, 18.1076908111572, 172.738540649414, 3.0, 0.132470801472664, 11.2731065750122, 0.168137207627296, 168.626052856445, 7.82048273086548
InChI%3D1S%2FC8H14ClNS2%2Fc1-4-10%285-2%298%2811%2912-6-7%283%299%2Fh3-6H2%2C1-2H3, 0.0, 1.0, 0.0514998771250248, 201.480575561523, 254.985168457031, 0.441392540931702, 0.558607459068298, 53.5045967102051, -143.340942382812, 181.406143188477, -0.314023435115814, 0.397414565086365, 324.7470703125, -16.5085315704346, 9.16942405700684, 0.0, -0.0361659824848175, 0.020087867975235, 25.6779556274414, 91.9689865112305, 456.465759277344, -65.4302291870117, -7.53557968139648, 0.370579421520233, 32.4951019287109, 21.1248989105225, 116.391998291016, 1.0, 0.0, 0.0, 0.136465519666672, 82.8056945800781, 4.18552827835083
InChI%3D1S%2FC7H10N2.2ClH%2Fc1-5-2-3-6%288%294-7%285%299%3B%3B%2Fh2-4H%2C8-9H2%2C1H3%3B2%2A1H, 2.0, , , , , , , , , , , , , , , , , , , , , , , , 26.8815155029297, 12.6384840011597, , 2.0, , , , , 
InChI%3D1S%2FC20H14N2O10S3.3Na%2Fc23-16-7-5-11-9-12%2833%2824%2C25%2926%2910-18%2835%2830%2C31%2932%2919%2811%2920%2816%2922-21-15-6-8-17%2834%2827%2C28%2929%2914-4-2-1-3-13%2814%2915%3B%3B%3B%2Fh1-10%2C23H%2C%28H%2C24%2C25%2C26%29%28H%2C27%2C28%2C29%29%28H%2C30%2C31%2C32%29%3B%3B%3B%2Fq%3B3%2A%2B1%2Fp-3%2Fb22-21%2B%3B%3B%3B, 1.0, , , , , , , , , , , , , , , , , , , , , , , , 132.254730224609, 35.6472778320312, , 11.0, , , , , 
InChI%3D1S%2FC2H6O%2Fc1-2-3%2Fh3H%2C2H2%2C1H3, 1.0, 0.788130581378937, 13.3195419311523, 83.5862503051758, 215.817398071289, 0.279175788164139, 0.720824182033539, 132.231155395508, -36.5953979492188, 94.4883041381836, -0.122227624058723, 0.315588355064392, 131.083709716797, -16.1139621734619, 12.4927682876587, 63.4344749450684, -0.0538201928138733, 0.041725505143404, 28.6067314147949, 25.026029586792, 235.969177246094, -10.9567956924438, -4.8245792388916, 0.904455125331879, 8.32275772094727, 6.559241771698, 64.6165161132812, 1.0, 0.211869403719902, 32.2230758666992, 0.478992462158203, 28.2901439666748, 3.74038052558899
InChI%3D1S%2FC13H14N2.2ClH%2Fc14-12-5-1-10%282-6-12%299-11-3-7-13%2815%298-4-11%3B%3B%2Fh1-8H%2C9%2C14-15H2%3B2%2A1H, 2.0, , , , , , , , , , , , , , , , , , , , , , , , 40.1086883544922, 17.0113124847412, , 2.0, , , , , 
InChI%3D1S%2FC32H24N6O14S4.4Na%2Fc33-23-13-21%2853%2841%2C42%2943%299-17-11-25%2855%2847%2C48%2949%2929%2831%2839%2927%2817%2923%2937-35-19-5-1-15%282-6-19%2916-3-7-20%288-4-16%2936-38-30-26%2856%2850%2C51%2952%2912-18-10-22%2854%2844%2C45%2946%2914-24%2834%2928%2818%2932%2830%2940%3B%3B%3B%3B%2Fh1-14%2C39-40H%2C33-34H2%2C%28H%2C41%2C42%2C43%29%28H%2C44%2C45%2C46%29%28H%2C47%2C48%2C49%29%28H%2C50%2C51%2C52%29%3B%3B%3B%3B%2Fq%3B4%2A%2B1%2Fp-4%2Fb37-35-%2C38-36%2B%3B%3B%3B%3B, 4.0, , , , , , , , , , , , , , , , , , , , , , , , 193.483856201172, 52.9201393127441, , 18.0, , , , , 
InChI%3D1S%2FC5H11Cl2N%2Fc1-8%284-2-6%295-3-7%2Fh2-5H2%2C1H3, 0.0, 0.983329176902771, 0.194319427013397, 144.704238891602, 194.503662109375, 0.42659455537796, 0.57340544462204, 49.7994155883789, -95.458869934082, 128.310684204102, -0.281417012214661, 0.378265589475632, 223.769546508789, -24.6169452667236, 8.90671539306641, 5.65486669540405, -0.0725718513131142, 0.0262573920190334, 33.5236625671387, 49.0848236083984, 333.553039550781, -32.3804054260254, -8.35026264190674, 0.458673775196075, 21.5947227478027, 14.8452768325806, 65.977180480957, 1.0, 0.0166707988828421, 2.59373903274536, 0.0936203524470329, 43.523998260498, 3.02122807502747
InChI%3D1S%2FC6H13NO%2Fc1-4-7%285-2%296%283%298%2Fh4-5H2%2C1-3H3, 0.0, 0.894607245922089, 1.31166529655457, 69.5420379638672, 267.431823730469, 0.206372201442719, 0.793627798557281, 197.889801025391, -43.8478126525879, 168.62174987793, -0.130122289061546, 0.500400066375732, 212.46955871582, -11.6884613037109, 8.77819919586182, 35.5145988464355, -0.0346865504980087, 0.0260500889271498, 20.4666595458984, 23.4338512420654, 301.459289550781, -14.7755670547485, -3.9387059211731, 0.445871531963348, 21.1303081512451, 17.1496906280518, 90.117546081543, 2.0, 0.10539273917675, 15.0470294952393, 0.315970867872238, 56.8211250305176, 2.9580237865448
InChI%3D1S%2FC8H10O%2Fc1-7%289%298-5-3-2-4-6-8%2Fh2-7%2C9H%2C1H3, 1.0, 0.870717942714691, 6.35480833053589, 112.584907531738, 244.619125366211, 0.315183728933334, 0.684816241264343, 132.034225463867, -83.3569030761719, 181.113922119141, -0.23335936665535, 0.507032155990601, 264.470825195312, -13.8787841796875, 15.5263109207153, 46.1800765991211, -0.0388539396226406, 0.0434662252664566, 29.4050960540771, 40.2157821655273, 311.023956298828, -29.7754230499268, -4.95755767822266, 0.524178326129913, 21.5499305725098, 10.9320697784424, 87.3789367675781, 1.0, 0.12928207218647, 12.4947395324707, 0.284417122602463, 64.6946258544922, 5.54606103897095
InChI%3D1S%2FC2H4Cl2O%2Fc3-1-5-2-4%2Fh1-2H2, 0.0, 0.924769461154938, 0.996349334716797, 167.130264282227, 151.991302490234, 0.523719727993011, 0.476280242204666, -15.1389665603638, -104.007553100586, 94.5863571166992, -0.325918287038803, 0.296396017074585, 198.593902587891, -28.4847793579102, 16.0421562194824, 24.007682800293, -0.089259959757328, 0.0502697341144085, 44.5269355773926, 53.3348731994629, 295.113891601562, -33.1910514831543, -9.09010696411133, 0.542313277721405, 11.3491716384888, 7.12882804870605, 48.5037002563477, 1.0, 0.0752305239439011, 13.0196857452393, 0.240013495087624, 30.1845455169678, 5.11939811706543
InChI%3D1S%2FC12H10N2O%2Fc15-14-12-8-6-11%287-9-12%2913-10-4-2-1-3-5-10%2Fh1-9%2C13H, 1.0, 0.988217830657959, 2.20609831809998, 229.151428222656, 235.800323486328, 0.492849916219711, 0.507150113582611, 6.64889430999756, -194.774566650391, 200.426010131836, -0.418913513422012, 0.431068390607834, 395.200561523438, -15.6434535980225, 15.7261877059937, 5.47815227508545, -0.0336453281342983, 0.0338232666254044, 31.3696403503418, 106.544357299805, 459.473602294922, -90.5607757568359, -7.27345132827759, 0.30444672703743, 30.7899303436279, 12.55006980896, 109.635772705078, 1.0, 0.0117821954190731, 1.6678055524826, 0.157541796565056, 93.1884231567383, 7.31191825866699
InChI%3D1S%2FC4H10N2O2%2Fc1-6%285-8%293-2-4-7%2Fh7H%2C2-4H2%2C1H3, 1.0, 0.782966256141663, 11.5836849212646, 84.3083953857422, 258.730407714844, 0.245769262313843, 0.754230737686157, 174.422012329102, -59.5658111572266, 182.798965454102, -0.173641622066498, 0.532881319522858, 242.364776611328, -20.3317832946777, 17.1161556243896, 74.4510040283203, -0.0592696331441402, 0.0498956851661205, 37.447940826416, 28.9210510253906, 268.587799072266, -20.433385848999, -6.97459077835083, 0.560007393360138, 17.5119304656982, 12.55006980896, 88.7545700073242, 2.0, 0.217033758759499, 19.8397769927979, 0.296840280294418, 62.7071380615234, 5.87150573730469
