STRUCTURE_SMILES,LOGINV_MRDD_mmol
C3(=O)N(CC)C(CC)=NN3CCCN2CCN(C1=CC(Cl)=CC=C1)CC2,2.17945012218696
C2=CC=CC(C(CC(C)N(C)C)(C(CC)OC(=O)C)C1=CC=CC=C1)=C2,2.18103072056187
C2=CC=CC(OCC(C)N(CCCl)CC1=CC=CC=C1)=C2,2.18159548351074
C1(OC)=C(OC)C=C3C(=C1)C(CC)C(C)=NN=C3C2=CC=C(OC)C(OC)=C2,2.18463788156143
C1=CC=C3C(=C1)N(CCCN2CCC(CCO)CC2)C4=C(S3)C=CC(C(C)=O)=C4,2.18687827842077
N[C@H]1[C@H](O[C@H]2OC[C@@](O)(C)[C@H](NC)[C@H]2O)[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)N)CC[C@H]3N)[C@@H](N)C1,2.18899298130602
C1=CC=C5C(=C1)SN=C5N4CCN(CCC2=C(Cl)C=C3C(=C2)CC(=O)N3)CC4,2.18937110658487
C1=CC=C4C(=C1)SC(=CC=CC=CC2SC3=C([N+]=2CC)C=CC=C3)N4CC.[I-],2.19228491861056
NCCC(O)(P(O)(=O)O)P(O)(=O)O,2.19510495430439
C1C=CC2=C(C=1)CCC3=C(C2=CCCNC)C=CC=C3,2.19786094664713
N[C@H]1[C@H](O[C@H]2OC[C@@](O)(C)[C@H](NC)[C@H]2O)[C@@H](O)[C@H](O[C@H]3O[C@H](C(C)NC)CC[C@H]3N)[C@@H](N)C1,2.20193889866492
OC1=C(O)C=CC2=C1C4=C3[C@@](N(C)CCC3=CC=C4)([H])C2,2.20431884789193
C(=O)(O)CC(C1=CC=C(Cl)C=C1)CN,2.20587316854938
C[C@@H]3O[C@]1(CS3)C2CCN(CC2)C1.C[C@@H]6O[C@]4(CS6)C5CCN(CC5)C4.O.Cl.Cl,2.2126875988523
C1=CC=CC(CC(C)(C)NC)=C1,2.21287814287337
O=C(COC(CCCCCCC(N(C)CCS([O-])(=O)=O)=O)=O)[C@]2(O)[C@@]1(C)C[C@H](O)[C@]([C@](C[C@@H]4C)([H])[C@@]([H])1CC2)([H])[C@](C=C3)(C)C4=CC3=O.[Na+],2.2147864997102
C1=CC=CC(C(=O)C(C)N(CC)CC)=C1,2.21547060155163
C1N([C@H](c3c(C1)cc2OCOc2c3OC)[C@@H]5c4ccc(c(c4C(O5)=O)OC)OC)C,2.21845202022687
C2=CC=CC=C2C1(C(=O)OCCOCCN(CC)CC)CCCC1,2.22202031415999
[Na+].[Na+].[O-]S(=O)(=O)c1cc(ccc1O)C3(OC(=O)c2c(Br)c(Br)c(Br)c(Br)c23)c4ccc(O)c(c4)S([O-])(=O)=O,2.22427249063314
C1=C(Cl)C=CC(CC(C)(C)N)=C1,2.2306330553681
C1=CC=CC(CCNC)=N1,2.23106888110904
C1=CC2=C(C=C1)N(CC(C)N(C)C)C3=C(S2)C=CC=C3,2.23124228668397
OC1=C3C([C@]([C@H]4O3)5[C@](C=C[C@@H]4O)([H])[C@H](N(C)CC5)C2)=C2C=C1,2.23264262420668
Clc1cc(c(O)c(c1)c2cc(Cl)cc(c2O)[N+]([O-])=O)[N+]([O-])=O,2.23690469447401
O=S(C1=NC2=C(C=CC(=C2)OC)N1)CC3=C(C(=C(C=N3)C)OC)C,2.23731170058404
ClC1(C(C2=CC=C(C=C2)OC(C(=O)O)(C)C)C1)Cl,2.2384134843022
C4=C(Cl)C=CC(C(C1=CC=CC=C1)N3CCN(CC2=CC=C(C(C)(C)C)C=C2)CC3)=C4,2.23857599053968
C2=CC=C(C(O)(CCN(C)C)C1=CC=CC=C1Cl)C=C2,2.23938161026733
C1=CC=C2C(=C1)C4N(C3=C(C2)C=CC=C3)CCN(C)C4,2.24611236958146
C1=CC=C2C(=C1)N(CC(C)CN(C)C)C3=C(S2)C=CC=C3,2.25214882571475
CC(=O)[C@@]53O[C@@](C)(O[C@@H]5C[C@H]2[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@@]23C)c6ccccc6,2.25391320015934
C1=C(Cl)C=C3C(=C1)N=C(NC)CN(=O)=C3C2=CC=CC=C2,2.25404976200469
S2C(CCO)=C(C)[N+](CC1=CN=C(C)N=C1N)=C2.[Cl-],2.25557230462407
O=C(N[C@@H](c1ccccc1)[C@@H](O)C(=O)O[C@H]3C[C@@]4(O)[C@@H](OC(=O)c2ccccc2)[C@@H]5[C@]6(OC(C)=O)CO[C@@H]6C[C@H](O)[C@@]5(C)C(=O)[C@H](OC(C)=O)\C(=C3/C)C4(C)C)c7ccccc7,2.25654897527441
[O-][N+](OC[C@@H](O[N+]([O-])=O)[C@H](CO[N+]([O-])=O)O[N+]([O-])=O)=O,2.25744868724104
O=C2C[C@@H]3CC[C@H]1[C@@H]4CC[C@H](O)[C@@]4(C)CC[C@@H]1[C@@]3(C)C[C@H]2C,2.26082358570456
CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2ccccc2C(=O)c3c(O)c5C4,2.26542397841305
[Na+].[Na+].[O-]S(=O)(=O)c5cc(/N=N/c1ccc(cc1)c2ccc(cc2)/N=N/c4cc(c3ccccc3c4N)S([O-])(=O)=O)c(N)c6ccccc56,2.26899161504355
C1(=S)N(C)C=CN1C(=O)OCC,2.27005314130238
C[C@]43CCC(=O)\C=C4\CC[C@@H]1[C@@H]3CC[C@]2(C)[C@@](O)(CC[C@@H]12)C#C,2.27205824776438
C3=C(F)C=CC(C(=O)C1=CC=C2C(=C1)NC(NC(=O)OC)=N2)=C3,2.27322061176648
O[C@@H]2CC[C@@H](NCc1cc(Br)cc(Br)c1N)CC2,2.27657992080427
C(C1=CC=CC=C1)(C2=CC=CC=C2)=C3CC[N+](CC)(CC)C3C.[Br-],2.28597162627144
[C@]24([C@@](C(COC(=O)CCCc1ccc(cc1)N(CCCl)CCCl)=O)(CC[C@H]2[C@@H]3CCC=5[C@@]([C@H]3[C@H](C4)O)(\C=C/C(C=5)=O)C)O)C,2.28822477976048
NC1=C(C(=NC(=N1)N)CC)C2=CC=C(C=C2)Cl,2.29878567915221
O[C@@H](CNC)c1cc(O)ccc1,2.30260431072475
O=C(CN=C2C3=CC=CC=C3)NC1=C2N(N=C1C)CC,2.30479751971152
C2=CC=C(Cl)C(N(CC=C)C1=NCCN1)=C2Cl,2.30776574144115
[C@]([C@H](CN(C)C)C)(OC(=O)CC)(Cc1ccccc1)c2ccccc2,2.30808641325721
O=[C@](COC(COC(CCCCCCCCCCCCCCCCC)=O)=O)[C@](CC4)(O)[C@]2(C)[C@]4([H])[C@]1([H])CCC([C@@](C=C3)(C)[C@]([H])1[C@@H](O)C2)=CC3=O,2.31320960209335
C3=C(Cl)C=CC(CC(=CCN1CCCC1)C2=CC=CC=C2)=C3,2.31785223325038
CCC(=O)O[C@H]4CC[C@@H]3[C@]4(C)CC[C@H]2[C@H]3CC[C@H]1CC(=O)[C@H](C)C[C@@]12C,2.33422510605912
C1=CC(O)=CC(C(O)CNCC)=C1,2.33758892322048
COc1cc(cc(OC)c1O)[C@@H]5c2cc7OCOc7cc2C(O[C@@H]3O[C@@H]4CO[C@@H](C)O[C@H]4[C@H](O)[C@H]3O)C6COC(=O)[C@H]56,2.33842447003098
O[C@@H](CNC(C)(C)C)COC1=CC=CC=C1C2CCCC2,2.34068017136805
C1=CC=C(Cl)C(CC(C)(C)N)=C1,2.34341180944826
C1(CCN)C=CNN=1,2.34692016029307
CC(=O)OCC(=O)[C@H]2CC[C@H]3[C@@H]4CC\C1=C\C(=O)CC[C@]1(C)[C@H]4CC[C@]23C,2.34840721765049
OCC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,2.34960866463728
OCC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,2.34960869659894
C1=CC=C3C(=C1)N(CCCN2CCN(C)CC2)C4=C(S3)C=CC(Cl)=C4,2.35008854186907
C2=C(O)C=CC(C(O)C(C)NC(C)COC1=CC=CC=C1)=C2,2.35526296049842
C2(OC)=CC=C(CN(CCN(C)C)C1=NC=CC=C1)C=C2,2.35851960781508
[O-]C(=O)c4cc1ccccc1c(Cc2c3ccccc3cc(C([O-])=O)c2O)c4O.CN(C)c1ccc2[n+](C)c(ccc2c1)/C=C/c4cc(C)n(c3ccccc3)c4C.CN(C)c1ccc2[n+](C)c(ccc2c1)/C=C/c4cc(C)n(c3ccccc3)c4C,2.36225429711907
C2(CNNC(=O)C1C=C(C)ON=1)=CC=CC=C2,2.36408271798567
C2(C(F)(F)F)=CC=C(OC(CCNC)C1=CC=CC=C1)C=C2,2.3665649665944
C2(C(=O)OCCN(CC)CC)(C1CCCCC1)CCCCC2,2.36679034925264
C2=CC=CC(C(C(=O)OC)C1CCCCN1)=C2,2.36792620565484
C4=C(Cl)C=CC(C(C1=CC=CC=C1)N3CCN(CC2=CC=CC(C)=C2)CC3)=C4,2.36940283561833
C4=CC=CC(C(O)(C1=CC=CC=C1)C3CCN(CCCC(O)C2=CC=C(C(C)(C)C)C=C2)CC3)=C4,2.3726114260848
C1(C)=C(OC)C=C(C)C(C=CC(C)=CC=CC(C)=CC(=O)OCC)=C1C,2.37350354085542
C1CCCCCN(CCNC(N)=N)C1,2.37669628434901
O=CN(/C(C)=C(CCO)/SSCC2OCCC2)CC1=C(N)N=C(C)N=C1,2.37775904135868
C1=CC=CC(CC(C)(C)N)=C1,2.37798427022587
C3(C)=C(C(=O)OC)C(C1=CC=CC(N(=O)=O)=C1)C(C(=O)OCCN(C)CC2=CC=CC=C2)=C(C)N3,2.3797812221162
C3=CC=CC(C(Cl)=C(C1=CC=CC=C1)C2=CC=C(OCCN(CC)CC)C=C2)=C3,2.38576634476931
N\1=C3/SCCN3C[C@@H]/1c2ccccc2,2.38960504071556
C1=CC=C3C(=C1)N(CCCN2CCN(C)CC2)C4=C(S3)C=CC(C(=O)CCC)=C4,2.38963015938287
C1C=CC(OCC(O)CNC(C)C)=C2C=1NC=C2,2.39501309872043
C1=CC=C2C(=C1)C3(CNC)C4=C(C2CC3)C=CC=C4,2.39680965122731
C2(N)C(=O)NC=C(C1=CC=NC=C1)C=2,2.39723984828832
N4(CC3C=CC(C2C(C1NN=NN=1)=CC=CC=2)=CC=3)C(CO)=C(Cl)N=C4CCCC,2.40353212000425
OC(C(=O)OCCN1CCCCC1)(C2=CC=CC=C2)C3=CC=CC=C3,2.40689615214061
OC(CN1CC[N+](C)(C)CC1)(c2ccccc2)C3CCCCC3.[O-]S(=O)(=O)OC,2.40932144852003
Clc1ccccc1[C@H](N2Cc3ccsc3CC2)C(=O)OC,2.41070536560867
C1(C)=C(OC)C=C(C)C(C=CC(C)=CC=CC(C)=CC(O)=O)=C1C,2.41687917392253
C1=CC=C2C(=C1)C(CCCNC)C3=C(C=C2)C=CC=C3,2.42057741779471
[Br-].C3C(OC)CC(=C(C1=CC=CS1)C2SC=CC=2)C[N+]3(C)C,2.42639920869351
Oc1ccc(C[C@](C)(NN)C(O)=O)cc1O,2.43390365833572
O[C@H]3[N+]1(CCC)[C@H](C6)C2[C@H](O)[C@]46[C@](N(C)C5=C4C=CC=C5)([H])[C@H]1C[C@H]2[C@@H]3CC,2.44378668436519
C1(N)=CC=C3C(=C1)C(=O)N(C2=CC=CC=C2C)C(CF)=N3,2.45224703441551
N3C(C2=CC(S(=O)(=O)N1CCN(C)CC1)=CC=C2OCC)=NC4=C(C3=O)N(C)N=C4CCC,2.45358966643241
C1(O)=CC=CC([N+](C)(C)CC)=C1.[Cl-],2.45959308719796
C1=CC=C2C(=C1)N(CC(C)N(C)C)C3=C(S2)C=CC(S(=O)(=O)N(C)C)=C3,2.46893636375286
CC(C)[C@H]3c4ccc(F)cc4CC[C@]3(OC(=O)COC)CCN(C)CCCC=1Nc2ccccc2N=1,2.47243999597895
C1=CC=C4C(=C1)NC(=O)N(CCN3CCC(C(=O)C2=CC=C(F)C=C2)CC3)C4=O,2.47321444080883
C1=CC=C3C(=C1)N(CCCN2CCN(CCOC(C)=O)CC2)C4=C(S3)C=CC(Cl)=C4,2.4732487799992
COC(=O)[C@@H]4c3cc2C(=O)c1cccc(O)c1C(=O)c2c(O)c3[C@H](C[C@]4(O)CC)O[C@@H]7O[C@@H](C)[C@@H](O[C@H]6C[C@H](O)[C@H](O[C@H]5CCC(=O)[C@H](C)O5)[C@H](C)O6)[C@H](C7)N(C)C,2.478121616953
C2=C(CNC1=CC(OC)=C(OC)C(OC)=C1)C(C)=C3C(=C2)N=C(N)N=C3N,2.48115777533547
C[C@@H](CC)C(=O)O[C@H]2C[C@@H](C)\C=C3\C=C/[C@H](C)[C@H](CC[C@@H]1C[C@@H](O)CC(=O)O1)[C@@H]23,2.48310939973944
C2=CC(C(C1=CC=CC=C1)OCCN(C)C)=CC=C2,2.48649892241288
C1CCC(C)=C(C=CC(C)=CC=CC(C)=CCO)C1(C)C,2.49468191671149
O[C@H](COc1nsnc1N2CCOCC2)CNC(C)(C)C,2.500263459542
N2=C(C1=CC=CC=C1Cl)C3=C(N(C)C(=O)C2)SC(CC)=C3,2.5035470558556
CCOC(=O)[C@H](CCc1ccccc1)N[C@H]3CCc2ccccc2N(CC(O)=O)C3=O,2.50401533167566
CN(C)CCCC1(C3=CC=C(F)C=C3)OCC2=CC(C#N)=CC=C21,2.51107005926528
O=S1(C(SC(S(N)(=O)=O)=C2)=C2[C@@H](NCC)C[C@@H]1C)=O,2.51113444627275
O=C1N(C2=CC=C(C=C2C(=NC1)C3=CC=CC=C3)Cl)CC4CC4,2.51162818813202
C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],2.51648128653264
[C@@]12(c3c(NC(CN1C[C@H](O2)C)=O)ccc(c3)Cl)c4ccccc4,2.51692227224822
N2(C([C@@H](N[C@H](C(=O)OCC)CCc1ccccc1)C)=O)[C@@H](Cc3c(C2)cccc3)C(=O)O,2.51813390203212
OC[C@H](c1ccccc1)C(=O)O[C@@H]2C[C@@H]3[C@H]4O[C@H]4[C@H](C2)[N+]3(C)CCCC.[Br-],2.51996726767489
C1(OC)C=C2C(=C(NC(C)CCCN)C=1)N=CC=C2,2.53881952987136
C2=C(Cl)C(S(=O)(=O)N)=CC(C(=O)NN1C(C)CCCC1C)=C2,2.53888137574063
C2(=O)CCC(CCN(CC)CC)(C1=CC=CC=C1)C(=O)N2,2.53932715389672
C3=CC(F)=CC=C3OCCCN2CCC(NC(=O)C1=CC(Cl)=C(N)C=C1OC)C(OC)C2,2.54448344650111
Cc3ccsc3C(=C\CCN1C[C@@H](CCC1)C(O)=O)\c2sccc2C,2.54528167577979
C1=CC=C2C(=C1)C4N(C3=C(C2)C=CC=N3)CCN(C)C4,2.54876250946884
O[C@@]1(CC[C@@H]4O)[C@]2([C@H]4OC3=C6O)C3=C(C=C6)C[C@H]1N(CC5CCC5)CC2,2.55320725816226
C1=CC=C2C(=C1)C(C(=O)OCC[N+](C)(C(C)C)C(C)C)C3=C(O2)C=CC=C3.[Br-],2.55474900477556
COC1=C2C(=CC3=C1OC=C3)C=CC(=O)O2,2.55668334671377
[Cl-].[Cl-].Clc2ccccc2C[N+](CC)(CC)CCNC(=O)C(=O)NCC[N+](Cc1ccccc1Cl)(CC)CC,2.56152318484332
C1=C(C2CCCCC2)C(Cl)=CC3=C1CCC3C(=O)O,2.57019078512327
C1=CC=CC(OCC(O)CNC(C)(C)C)=C1C#N,2.57088726480389
OC(P(O)(O)=O)(CCCN)P(O)(O)=O,2.57224099297276
C2=C(O)C=CC(C(O)C(C)NC(C)CCC1=CC=CC=C1)=C2,2.57317239789641
C3(=O)C(C1=CC=CC=C1)=C(C2C=CC(S(=O)(=O)C)=CC=2)CO3,2.57677628285835
C2=CC=CC(C(CCN(C)C)C1=CC=CC=C1)=N2,2.58495218325025
C3C4(CC(=O)N(CCCCN2CCN(C1=NC=CC=N1)CC2)C3=O)CCCC4,2.5860279198166
C1=CC=C6C(=C1)N=C(C2=CC5=C(C(C)=C2)N=C(CCC)N5CC4=CC=C(C3=CC=CC=C3C(O)=O)C=C4)N6C,2.58763240335619
N1(C)C(=O)N(C)C3=C(C1=O)N(CCCNCC(O)C2=CC(O)=CC(O)=C2)C=N3,2.59040232660412
ClCCN(C)CCCl,2.59121658350083
c2(C(=O)CCN[C@H]([C@@H](c1ccccc1)O)C)cc(OC)ccc2,2.59299628375666
BrC=7Nc1cccc\6c1C=7C[C@@H]2C/6=C/[C@H](CN2C)C(=O)N[C@@]3(O[C@]5(O)N(C3=O)[C@@H](CC(C)C)C(=O)N4CCC[C@H]45)C(C)C,2.59325588083313
FC3=CC=[C@@](C=C3)[C@H]4[C@@H](CNCC4)COC2=CC1=C(C=C2)OCO1,2.59703297719005
N2(C([C@@H](CSC([C@H](NC(=O)C1CCCCC1)C)=O)C)=O)[C@H](C(=O)O)CCC2,2.60044674335099
Brc1ccc(cc1)[C@H](CCN(C)C)c2ccccn2,2.60102658052721
[C@]325c1c4c(OC)ccc1C[C@H]([C@@H]2CCC([C@@H]3O4)=O)N(CC5)C,2.60113865787181
C1CC2C(C)(C)C(C)(NC)C1C2,2.60333688568378
C1=CC=C3C(=C1)C(O)(C2=CC(S(N)(=O)=O)=C(Cl)C=C2)NC3=O,2.60925499427186
N2C=C(C(=O)OCC)N(C(C)C1=CC=CC=C1)C=2,2.60975273245432
O[C@@]1(CC4)[C@]2([C@H](C4=C)OC3=C6O)C3=C(C=C6)C[C@H]1N(CC5CC5)CC2,2.61010279170091
C1=CC=C2C(=C1)N(CC(C)N(C)C)C3=C(S2)C=CC(C(=O)CC)=C3,2.61144961512657
F\C1=C\N(C(=O)NC1=O)[C@H]2C[C@H](O)[C@@H](CO)O2,2.61312346788303
c1(n(cnc1)C)C[C@@H]2[C@@H](C(=O)OC2)CC,2.61963502557921
C2C(Cl)=C(NC1=NCCN1)C3C(C=2)=NSN=3,2.62618859446465
O=C(CP(=O)(CCCCc1ccccc1)OC(OC(=O)CC)C(C)C)N2C[C@@H](C[C@H]2C(O)=O)C3CCCCC3,2.62716750233193
CN1C2=C(C=C(C=C2)Cl)C(=NCC1=O)C3=CC=CC=C3,2.63032295183138
OCC1=C(C(=C(C(=C1)/N=N/C2=C3C=CC=CC3=C(C=C2)S(=O)(=O)[O-])O)/N=N/C4=C5C=CC=CC5=C(C=C4)S(=O)(=O)[O-])O.[Na+].[Na+],2.6385292834168
[I-].[I-].[I-].CC[N+](CC)(CC)CCOc1cccc(OCC[N+](CC)(CC)CC)c1OCC[N+](CC)(CC)CC,2.64910553256076
O=C2CC3=C(CC2)[C@]1([H])[C@](CC3)([H])[C@@](CC4)([H])[C@]([C@]4(O)C#C)(C)CC1,2.65070092786599
OC(C1=CC=C(C(=C1)CO)O)CNC(C)(C)C,2.65224053384531
C2CC2COCCC1=CC=C(OCC(O)CNC(C)C)C=C1,2.66361724678292
[C@@]42([C@H]([C@@H]1CCC=3[C@@]([C@H]1C(C2)=O)(\C=C/C(C=3)=O)C)C[C@@H]([C@@]4(C(=O)CO)O)C)C,2.66798349532877
OC1=C3C([C@]([C@H]4O3)5[C@](C=C[C@@H]4O)([H])[C@H](N(CC=C)CC5)C2)=C2C=C1,2.6691578229422
CC(=O)OC(C)C[N+](C)(C)C.[Cl-],2.67142596470914
C2(Br)=CC(Br)=C(N)C(CN(C)C1CCCCC1)=C2,2.67224798699109
S=P(N1CC1)(N1CC1)N1CC1,2.67490314499091
[C@@H]12C=6CN7[C@@H](C1)[C@@]4([C@@H]3[C@@H]2[C@H](CC(N3c5ccccc45)=O)OCC=6)CC7,2.67918329373063
COc4cc5CCN[C@H](C[C@H]1C[C@H]2c3cc(OC)c(OC)cc3CCN2C[C@@H]1CC)c5cc4OC,2.68181891705397
C1=CC=C4C(=C1)NC(=O)C4(C2=CC=C(OC(=O)C)C=C2)C3=CC=C(OC(C)=O)C=C3,2.68294465751574
CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(OC)cccc2C(=O)c3c(O)c5C4,2.68881509198453
CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@H](O)CC[C@]4(C)[C@H]3C(=O)C[C@]12C,2.69245780822143
CN(C)CC(C)CN2c1ccccc1S(=O)(=O)c3ccccc23,2.69497269384527
C3=C(Br)C=CC(C2(O)CCN(CCCC(=O)C1=CC=C(F)C=C1)CC2)=C3,2.70293011839172
C1SC(N=C(N)N)=NC=1CSCCC(N)=NS(N)(=O)=O,2.70407767837051
[Br-].C=CC[N+]1(CCCC1)[C@H]6C[C@@H]5[C@](C)(CC[C@H]2[C@H]5CC[C@H]3C[C@H](O)[C@H](C[C@]23C)N4CCOCC4)[C@H]6OC(C)=O,2.70591943461843
[Na+].[Na+].[O-]C(=O)c4c(Cl)c(Cl)c(Cl)c(Cl)c4C=2c3cc(I)c([O-])c(I)c3OC=1C=2\C=C(\I)C(=O)C=1I,2.70656259459055
O=S(=O)(C[C@](C)(O)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F)c2ccc(F)cc2,2.71320039228371
CN(=O)(CCCl)CCCl.Cl,2.71707497832605
O=C(CC)O[C@@]1([C@@]2=CC=CC=C2)[C@@H](C)CN(C)CC1,2.7182679539597
C1(OC)=CC=C4C(=C1)C(=O)N(CCC3=CC=C(S(=O)(=O)NC(=O)NC2CCCCC2)C=C3)C(=O)C4(C)C,2.72233147261074
C2(S(N)(=O)=O)=C(Cl)C=C(O)C(C(=O)NC1=C(C)C=CC=C1C)=C2,2.72586830398294
CN(C)CC\C2=C\Nc1ccc(cc12)Cn3cncn3,2.73133868783503
OP(O)(=O)OC[C@H]3O[C@@H](n2cnc1c(N)nc(F)nc12)[C@@H](O)[C@@H]3O,2.73259796750554
Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3,2.73620840008327
CN3[C@@H]1CC[C@H]3CC(C1)OC(=O)C(O)c2ccccc2.BrC,2.74440601625631
O=C(O)[C@@H]2CCCN2C(=O)[C@H](C)N[C@@H](CCc1ccccc1)C(=O)OCC,2.75157768354604
FC(F)OC(C=C2)=CC1=C2NC(S(CC3=NC=CC(OC)=C3OC)=O)=N1,2.75949207162541
C2=CC4=C(C(=C1CCN(C)CC1)C3=C2C=CC=C3)C=CC=C4,2.75951394877899
[C@@]42([C@H]([C@@H]1CCC=3[C@@H]([C@H]1CC2)CCC(C=3)=O)CC[C@@]4(O)C)C,2.76106202363325
C2=CC(C(C(C)CC)C(=O)OC1CCN(C)CC1)=CC=C2,2.76254725042997
C2(C)=C(C(=O)OC)C(C1=CC=CC=C1N(=O)=O)C(C(=O)OCC(C)C)=C(C)N2,2.76516944384227
C1=CC=C3C(=C1)N(CC2CCN(C)C2)C4=C(S3)C=CC=C4,2.7729518566616
c1(c(cc2c(c1)C[C@@H](C(=O)O)N(C2)C([C@@H](N[C@H](C(=O)OCC)CCc3ccccc3)C)=O)OC)OC,2.77707945124058
C6=CC(C4N(N=NN2C(C1=CC=CC=C1)=C(C)[N+]3=C2C=CC=C3)C5=[N+](C=4C)C=CC=C5)=CC=C6.[Br-].[Br-],2.78128016169441
[C@@]42([C@H]([C@@H]1CCC=3[C@@H]([C@H]1CC2)CCC(C=3)=O)CC[C@@]4(O)CC)C,2.78168502042656
C3=CC(C1=CC=NC2N1N=CC=2C#N)=CC(N(CC)C(=O)C)=C3,2.78580502061646
O[C@H]3[C@@H](N)[C@H](O)[C@@H](C)O[C@H]3O[C@H]1/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](C)[C@@H](O)[C@@H](C)[C@H](C)OC(=O)C[C@H](O)C[C@H](O)CC[C@@H](O)[C@H](O)C[C@H](O)C[C@]2(O)C[C@H](O)[C@@H](C(O)=O)[C@H](C1)O2,2.78961784181537
O=C(C[C@@H](C[C@@H](/C=C/C1=C(C2=C(N1C(C)C)C=CC=C2)C3=CC=C(C=C3)F)O)O)O,2.79020801521746
O=C(C(C)=C4N)C2=C(C4=O)[C@](COC(N)=O)([H])[C@@](N2C3)(OC)[C@@]1([H])N[C@@]31[H],2.79097444600399
C(=O)(C(CC(C)N(C)C)(C1=CC=CC=C1)C2=CC=CC=C2)CC,2.79161371805974
CC(=O)[C@H]2CC[C@H]3[C@@H]4\C=C/C1=C/C(=O)CC[C@@]1(C)[C@@H]4CC[C@]23C,2.79580471457595
O=C(C(C)(C)CC)O[C@@H]1[C@@]2([H])C(C=C[C@H](C)[C@@H]2CC[C@H]3OC(C[C@H](O)C3)=O)=C[C@H](C)C1,2.79763832141398
C1(OC)=CC=C(OC)C(C(O)C(C)N)=C1,2.80236806704139
C\2=1[C@H]([C@@H](OC(=O)[C@H](CC)C)C[C@@H](C=1)O)[C@@H](CC[C@H](C[C@H](CC(O)=O)O)O)[C@H](/C=C/2)C,2.80378023978077
C2=CC=C(C(C)(C1=NC=CC=C1)OCCN(C)C)C=C2,2.81182148228417
C(=CCN1CCCC1)(C2=CC=C(C)C=C2)C3=CC=CC(C=CC(O)=O)=N3,2.81539850266468
C1=CC=C3C(=C1)N(CCCN2CCN(C)CC2)C4=C(S3)C=CC(S(=O)(=O)N(C)C)=C4,2.82582127932025
C1=C(O)C=CC(OCC(O)CNC(C)C)=C1,2.83028642352408
C3=CC=C(C(O)(C(=O)OCC1=NCCCN1C)C2CCCCC2)C=C3,2.83815356220824
C1=CC=C3C(=C1)OC(=O)C(C(CC)C2=CC=CC=C2)=C3O,2.84559074669992
n\24c1c(CCN3[C@H]1[C@](/C=C/2C(=O)OCC)(CCC3)CC)c5c4cccc5,2.84566106651684
CCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCc1cc(O)ccc1[C@H]4CC[C@]23C,2.85308755633529
[C@]325c1c4c(O)ccc1C[C@H]([C@@H]2CCC([C@@H]3O4)=O)N(CC5)C,2.8532991040263
C2=CC=C(C(OCCN(C)C)C1=CC=C(Cl)C=C1)N=C2,2.86151628003006
C1=CC=C2C(=C1)C4=C(N2C)CCC(CN3C(C)=NC=C3)C4=O,2.86534528763025
C1=CC=C3C(=C1)N=C(S(=O)CC2=NC=CC(OCC(F)(F)F)=C2C)N3,2.86848158516326
C[C@]41/C=C\C(=O)\C=C4\C(=C)C[C@H]2[C@@H]3CCC(=O)[C@@]3(C)CC[C@H]12,2.86982313112774
O=C2C1=NC3=C(C=C(C)C(C)=C3)N(C[C@H](O)[C@H](O)[C@H](O)CO)C1=NC(N2)=O,2.87663795584249
O=c(Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@@H](O)CC[C@@H]12)c4cc3)c5ccccc5,2.87678115699573
C2=CC(N1C(N)=NC(N)=NC1(C)C)=CC=C2Cl,2.87846548406711
CC(=O)[C@@]4(O)C[C@H](O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1)c5c(O)c3C(=O)c2c(O)cccc2C(=O)c3c(O)c5C4,2.88058806849017
CCC(=O)Oc3cc4CC[C@@H]1[C@H](CC[C@]2(C)[C@H](CC[C@@H]12)OC(=O)CC)c4cc3,2.88593591789401
CCCCCCC(=O)O[C@H]2CC[C@H]3[C@@H]4CCc1cc(O)ccc1[C@H]4CC[C@]23C,2.88598455056226
C3=CC(F)=C(C1=NCC(=O)N(CCN(CC)CC)C2=C1C=C(Cl)C=C2)C=C3,2.88972539318217
