SMILES,ATSm4,VC-6,WPOL,SP-7,MDEC-13,MDEC-34,topoShape,ATSm5,SC-3,MDEC-14,VPC-4,SC-4,ATSc1,VPC-5,SC-5,ATSc2,ATSp1,VPC-6,SC-6,Kier1,fragC,ATSc3,Kier2,ATSc4,Kier3,ATSc5,MDEO-11,ATSp2,SCH-3,C1SP2,WPATH,MDEO-12,ATSp3,VP-0,MDEN-22,C1SP3,C2SP2,ATSp4,TopoPSA,MDEN-23,MDEC-22,SPC-4,SCH-4,C2SP3,ATSp5,VP-1,MDEC-23,SPC-5,SCH-5,MDEC-44,VP-2,MDEC-24,SPC-6,SCH-6,VP-3,VCH-3,SP-0,VP-4,SCH-7,Zagreb,SP-1,VP-5,PetitjeanNumber,VCH-4,ECCEN,VCH-5,C3SP2,SP-2,VP-6,VCH-6,VAdjMat,C3SP3,SP-3,VP-7,MDEN-11,VC-3,MDEO-22,VCH-7,SP-4,ATSm1,MDEC-11,SP-5,MDEN-33,MDEN-12,VC-4,ATSm2,MDEC-33,MDEC-12,SP-6,MDEN-13,VC-5,ATSm3
InChI%3D1S%2FC10H9Cl4NO2S%2Fc11-9%2812%2910%2813%2C14%2918-15-7%2816%295-3-1-2-4-6%285%298%2815%2917%2Fh1-2%2C5-6%2C9H%2C3-4H2,90.4400482178,0.5844454169,30.0,1.5593453646,0.0,1.8505358696,1.0,42.1304550171,2.1323003769,0.0,5.9447293282,0.2041241527,0.5088177323,5.0751318932,1.0667486191,-0.1943318993,1708.55078125,5.517742157,0.2041241527,14.4099721909,478.0799865723,-0.0395347066,5.1747918129,-0.0138863428,2.6592798233,0.0056502461,0.25,2025.0119628906,0.0,2.0,567.0,0.0,2885.8937988281,12.8249940872,0.0,2.0,2.0,2677.8310546875,62.6800003052,0.0,3.9654064178,5.0726003647,0.0,2.0,2071.3046875,7.6244430542,6.9992852211,5.977189064,0.0641500279,0.0,8.202413559,0.730296731,8.5314569473,0.3477161527,6.1664509773,0.0,13.4996356964,3.4483149052,0.6155961156,96.0,8.34304142,2.6901783943,0.5,0.0,235.0,0.0372678004,0.0,8.3416604996,1.7059005499,0.1843327582,5.1699252129,2.0,6.900993824,1.1639379263,0.0,2.8094694614,0.0,0.2785022259,4.8226547241,56.8876953125,0.0,4.0385904312,0.0,0.0,0.4545686543,31.5867538452,4.4615421295,0.0,2.4250414371,0.0,1.6573120356,73.2724914551
InChI%3D1S%2FC10H9N%2Fc11-10-6-5-8-3-1-2-4-9%288%297-10%2Fh1-7H%2C11H2,14.3323707581,0.0,14.0,0.8119290471,0.0,0.0,1.0,8.3323707581,0.6220084429,0.0,0.4821223915,0.0,0.0269771013,0.6091167331,0.0833333358,-0.0086602159,657.6287231445,0.6797126532,0.0,7.6388888359,331.0100097656,-0.0044759088,3.1640625,-0.0003328242,1.6000000238,-1.93123942153761e-05,0.0,748.8834228516,0.0,0.0,144.0,0.0,990.1016845703,6.1188020706,0.0,0.0,0.0,836.4415893555,26.0200004578,0.0,8.7809743881,1.2919737101,0.0,8.0,432.028717041,3.6040592194,10.6178750992,1.9542517662,0.0,0.0,2.6065881252,0.0,2.7110645771,0.1513747126,1.7735219002,0.0,7.6817984581,1.2077989578,0.2821175456,56.0,5.3601732254,0.8293446302,0.5,0.0,108.0,0.0,0.0,4.722840786,0.3637463748,0.0518340394,4.4594316483,2.0,3.8018717766,0.1715396196,0.0,0.2628917098,0.0,0.0737416819,3.1080687046,11.3599882126,0.0,2.6096026897,0.0,0.0,0.0,12.166185379,1.6509636641,0.0,1.4370442629,0.0,0.027777778,16.3323707581
InChI%3D1S%2FC6H14NO4P%2Fc1-9-12%288%2C10-2%297-3-5-11-6-4-7%2Fh3-6H2%2C1-2H3,24.3644351959,0.0102113141,17.0,0.4505237937,0.0,0.0,1.0,16.4278030396,0.9469234347,0.0,0.8997128606,0.1443375647,0.6665570736,1.1426347494,0.2762929201,-0.6016089916,389.0486450195,0.8899063468,0.0721687824,10.0833330154,544.0599975586,0.4863361418,4.296875,-0.2142011374,2.25,-0.2685138285,0.0,427.4695129395,0.0,0.0,190.0,1.1052094698,549.4786987305,7.5797901154,0.0,4.0,0.0,516.661315918,57.8100013733,0.0,3.3019273281,2.5309836864,0.0,0.0,330.3426818848,4.1484475136,0.0,3.3387510777,0.0,0.0,2.958851099,0.0,2.8124580383,0.1020620763,2.3000113964,0.0,9.027097702,1.4206502438,0.0510310382,56.0,5.7264919281,0.755653739,0.5,0.0,110.0,0.0,0.0,4.6960706711,0.267437011,0.0456435457,4.584962368,0.0,4.2061252594,0.1457835883,0.0,0.345816493,0.814325273,0.0306339432,2.6268622875,21.1082782745,0.25,1.6577575207,0.0,0.0,0.0204226281,22.973897934,0.0,1.7888543606,0.7391989231,0.0,0.0750375316,27.2957172394
InChI%3D1S%2FC8H6O%2Fc1-2-4-8-7%283-1%295-6-9-8%2Fh1-6H,9.6641836166,0.0,9.0,0.5603954196,0.0,0.0,0.3333333433,4.3320918083,0.3333333433,0.0,0.3144410253,0.0,0.1633489728,0.3942330182,0.0833333358,-0.0787805617,415.0410766602,0.3003491759,0.0,5.7600002289,184.0099945068,-0.0072682626,2.3195266724,0.0039691166,0.9965397716,0.0004052171,0.0,471.4924926758,0.0,0.0,79.0,0.0,613.1590576172,4.8723497391,0.0,1.0,0.0,400.1846008301,13.1400003433,0.0,6.861717701,0.9428090453,0.0,6.0,157.5938720703,2.8891851902,6.6689920425,1.5,0.1178511307,0.0,1.9584265947,0.0,1.4142135382,0.25,1.3616201878,0.0,6.1044478416,0.9061770439,0.2946278155,46.0,4.4663267136,0.4949452281,0.25,0.0,70.0,0.0340206921,0.0,3.7355201244,0.1966365874,0.0670614913,4.1699252129,1.0,3.2163264751,0.0925643891,0.0,0.1422588974,0.0,0.0613984279,2.6867651939,9.7744693756,0.0,1.7790391445,0.0,0.0,0.0,10.6641836166,1.0,0.0,0.9368563294,0.0,0.0196418557,13.9962759018
InChI%3D1S%2FC18H12O6%2Fc1-21-11-7-12-13%288-5-6-22-18%288%2924-12%2917-15%2811%2916%2820%2914-9%2819%293-2-4-10%2814%2923-17%2Fh2-8%2C18-19H%2C1H3,54.306022644,0.0,47.0,5.1656112671,2.4911732674,0.0,0.8000000119,56.4026641846,1.7003178596,0.0,1.6596895456,0.0,0.8549684882,2.5375342369,0.5776582956,-0.3427821398,1693.7197265625,3.1051435471,0.0,16.1938781738,1048.0600585938,0.0621128529,6.0205516815,-0.5452412963,2.3333332539,0.6631947756,0.25,2133.458984375,0.0,1.0,1132.0,1.3962907791,3328.4545898438,12.6072568893,0.0,1.0,2.0,3513.7512207031,74.2200012207,0.0,3.6358773708,4.836602211,0.0,9.0,3183.3310546875,7.4696249962,18.3096237183,9.5271558762,0.1964185536,0.0,5.752863884,0.0,14.263045311,0.5221655369,4.5042905807,0.0,16.4219207764,3.4317073822,1.0178195238,142.0,11.6858720779,2.3343520164,0.4444444478,0.0,391.0,0.0793816149,0.0,10.9136419296,1.5224833488,0.166238144,5.584962368,4.0,10.2500095367,1.0227169991,0.0,0.6923378706,1.5162217617,0.2456454039,9.7856426239,28.6468143463,0.0,7.8991355896,0.0,0.0,0.0,31.3209190369,21.3672943115,0.9441739917,6.413620472,0.0,0.1557089984,48.7558479309
InChI%3D1S%2FC6H7N%2Fc7-6-4-2-1-3-5-6%2Fh1-5H%2C7H2,5.3323702812,0.0,5.0,0.0,0.0,0.0,0.3333333433,1.1661852598,0.2886751294,0.0,0.1111111119,0.0,0.026977282,0.0962250456,0.0,-0.0086592343,300.9817199707,0.0740740746,0.0,5.1428570747,154.0099945068,-0.0044721714,2.34375,-0.0003432924,1.5,-1.39431194838835e-05,0.0,311.0119628906,0.0,0.0,42.0,0.0,344.3472290039,3.964101553,0.0,0.0,0.0,205.845489502,26.0200004578,0.0,6.0836434364,0.4082483053,0.0,6.0,34.5240516663,2.1993587017,3.0418217182,0.4330126941,0.0,0.0,1.4106836319,0.0,0.4082483053,0.1020620763,0.7995724678,0.0,5.1128840446,0.4530389309,0.1020620763,30.0,3.3938467503,0.2566001117,0.25,0.0,45.0,0.0,0.0,2.7431821823,0.0370370373,0.032075014,3.8073549271,0.0,1.8938468695,0.0,0.0,0.0962250456,0.0,0.0185185187,1.3067128658,7.3599882126,0.0,0.9010475874,0.0,0.0,0.0,7.166185379,0.0,0.0,0.2041241527,0.0,0.0,8.3323707581
InChI%3D1S%2FC10H13N3O2%2Fc1-13%2812-15%297-3-5-10%2814%299-4-2-6-11-8-9%2Fh2%2C4%2C6%2C8H%2C3%2C5%2C7H2%2C1H3,19.3252010345,0.0,17.0,0.7316048145,0.3651483655,0.0,1.0,15.0482978821,0.6910440326,0.0,0.4704259634,0.0,0.2493393272,0.4569425881,0.1178511307,-0.0877894908,691.0792236328,0.395342201,0.0,13.0666666031,574.049987793,0.0136491721,7.3024692535,-0.073233299,5.0399999619,0.0251338445,0.1428571492,741.606262207,0.0,0.0,434.0,0.0,877.742980957,8.5888586044,0.125,3.0,1.0,791.2697753906,62.6300010681,0.7559289336,7.298304081,1.5130193233,0.0,4.0,599.9739990234,4.7141079903,6.5507102013,1.6734195948,0.0,0.0,3.23133564,0.0,1.7427090406,0.1020620763,2.0084562302,0.0,11.0960121155,1.1813020706,0.0589255653,66.0,7.2363820076,0.6784204245,0.5,0.0,231.0,0.0,0.0,5.8196978569,0.3318092227,0.0248451997,4.9068903923,1.0,4.5078806877,0.1819620579,0.0,0.2969234586,0.0,0.0124225998,2.9313168526,17.6289024353,0.0,2.0461559296,0.0,0.0,0.0,16.9102878571,1.0,1.3839972019,1.1349679232,0.0,0.0240562614,20.048576355
InChI%3D1S%2FC8H14ClNS2%2Fc1-4-10%285-2%298%2811%2912-6-7%283%299%2Fh3-6H2%2C1-2H3,30.0654010773,0.0,13.0,0.2721655369,1.8171205521,0.0,0.75,21.4668483734,0.8106172085,0.0,1.5561630726,0.0,0.1258660406,1.858279109,0.1178511307,-0.0807284787,1025.5180664063,1.7077255249,0.0,12.0,493.0400085449,0.0329166315,6.5088758469,-0.0232883599,5.3254437447,-0.0205881763,0.0,1062.3013916016,0.0,1.0,224.0,0.0,1200.6634521484,9.8590240479,0.0,5.0,1.0,1105.2160644531,60.6300010681,0.0,0.9449408054,1.4065262079,0.0,0.0,844.3577880859,5.6350998878,2.4811112881,1.6509629488,0.0,0.0,4.3878216743,0.0,1.3609416485,0.0,3.2757000923,0.0,9.5604782104,2.0326426029,0.0,48.0,5.6125907898,1.0772148371,0.4285714328,0.0,120.0,0.0,0.0,4.5250573158,0.3890199661,0.0,4.584962368,0.0,3.0528514385,0.2520893216,0.0,0.7306869626,0.0,0.0,1.9253402948,32.3282470703,0.5164590478,0.8975684643,0.0,0.0,0.0,18.4596481323,0.3333333433,3.0656220913,0.4082483053,0.0,0.1677051038,29.2603111267
InChI%3D1S%2FC2H6O%2Fc1-2-3%2Fh3H%2C2H2%2C1H3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0836360455,0.0,0.0,-0.0332380123,46.7352104187,0.0,0.0,3.0,58.0099983215,-0.0085800122,2.0,0.0,0.0,0.0,0.0,32.241859436,0.0,0.0,4.0,0.0,13.6452150345,2.1543204784,0.0,2.0,0.0,0.0,20.2299995422,0.0,0.0,0.0,0.0,0.0,0.0,1.0233345032,0.0,0.0,0.0,0.0,0.3162277639,0.0,0.0,0.0,0.0,0.0,2.7071068287,0.0,0.0,6.0,1.4142135382,0.0,0.5,0.0,6.0,0.0,0.0,0.7071067691,0.0,0.0,2.5849626064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7744691372,0.0,0.0,0.0,0.0,0.0,2.3320920467,0.0,1.0,0.0,0.0,0.0,1.3320919275
InChI%3D1S%2FC5H11Cl2N%2Fc1-8%284-2-6%295-3-7%2Fh2-5H2%2C1H3,10.8845453262,0.0,6.0,0.0,0.0,0.0,1.0,12.8069496155,0.2886751294,0.0,0.3162277639,0.0,0.1947237551,0.4703719914,0.0,-0.0948336124,388.7581787109,0.2535462677,0.0,8.0,268.0299987793,-0.0846392065,5.1428570747,0.1415281296,5.0,-0.0368702225,0.0,369.2350463867,0.0,0.0,75.0,0.0,357.7741699219,6.5434274673,0.0,4.0,0.0,289.8290405273,3.2400000095,0.0,2.9416828156,0.4082483053,0.0,0.0,200.9166564941,3.683236599,0.0,0.5525858402,0.0,0.0,2.4371693134,0.0,0.2886751294,0.0,1.2705339193,0.0,6.4057774544,0.9774645567,0.0,28.0,3.8080604076,0.2535462677,0.5,0.0,61.0,0.0,0.0,2.6825220585,0.1437472254,0.0,4.0,0.0,1.562948823,0.0,0.0,0.2236067951,0.0,0.0,1.1299360991,23.7854957581,0.0,0.2886751294,0.0,0.0,0.0,11.4020309448,0.0,1.6329932213,0.1443375647,0.0,0.0,11.2358455658
InChI%3D1S%2FC6H13NO%2Fc1-4-7%285-2%296%283%298%2Fh4-5H2%2C1-3H3,8.6641836166,0.0,8.0,0.0,1.4422495365,0.0,1.0,5.6641840935,0.5,0.0,0.5101531744,0.0,0.1950983703,0.5557967424,0.1666666716,-0.1199066043,315.9308166504,0.0912870914,0.0,8.0,344.0199890137,0.0476569049,3.9375,-0.0183780789,2.8125,-0.0069214068,0.0,309.7435913086,0.0,1.0,67.0,0.0,333.9187011719,5.7696752548,0.0,5.0,0.0,285.6460876465,20.3099994659,0.0,0.5,1.1380711794,0.0,0.0,135.7359771729,2.9744000435,1.0,1.3047378063,0.0,0.0,1.6913081408,0.0,0.3333333433,0.0,1.2087686062,0.0,6.5689139366,0.6689339876,0.0,30.0,3.7187440395,0.0,0.5,0.0,43.0,0.0,0.0,2.8205931187,0.0,0.0,4.0,0.0,1.991563797,0.0,0.0,0.2030904889,0.0,0.0,1.2314841747,9.1344566345,0.75,0.0,0.0,0.0,0.0,7.8306479454,0.0,2.884499073,0.0,0.0,0.0456435457,9.3841133118
InChI%3D1S%2FC8H10O%2Fc1-7%289%298-5-3-2-4-6-8%2Fh2-7%2C9H%2C1H3,9.6641836166,0.0,9.0,0.2357022613,1.4142135382,0.0,0.6666666865,5.6641840935,0.5,0.0,0.3994404972,0.0,0.0754704624,0.3430928588,0.1666666716,-0.0237307958,423.320892334,0.2662936747,0.0,7.1111111641,289.0100097656,-0.0130141741,3.239669323,-0.0009560424,2.0,-3.3714204619173e-05,0.0,451.3768005371,0.0,0.0,88.0,0.0,533.5449829102,5.4113154411,0.0,1.0,0.0,409.5816040039,20.2299995422,0.0,6.0836434364,1.0404400826,0.0,6.0,192.1922302246,3.0349078178,4.7451028824,1.0547378063,0.0,0.0,2.0866570473,0.0,1.0404400826,0.1020620763,1.2819770575,0.0,6.6902346611,0.7315552831,0.0589255653,40.0,4.3045306206,0.4174016416,0.400000006,0.0,69.0,0.0,0.0,3.6421070099,0.1298758388,0.032075014,4.1699252129,1.0,2.5926389694,0.053600505,0.0,0.2253244966,0.0,0.0185185187,1.8008334637,9.7744693756,0.0,1.2504435778,0.0,0.0,0.0,9.3320922852,1.0,1.3412307501,0.4511844516,0.0,0.0430331491,11.6641836166
InChI%3D1S%2FC2H4Cl2O%2Fc3-1-5-2-4%2Fh1-2H2,5.9034748077,0.0,2.0,0.0,0.0,0.0,1.0,8.7127532959,0.0,0.0,0.0,0.0,0.281298548,0.0,0.0,-0.2410930246,156.4429779053,0.0,0.0,5.0,44.0299987793,0.1539126784,4.0,-0.0687064454,4.0,0.0152375204,0.0,131.628326416,0.0,0.0,20.0,0.0,94.4086608887,4.0902485847,0.0,0.0,0.0,58.8737564087,9.2299995422,0.0,0.5,0.0,0.0,0.0,22.8639373779,2.1809177399,0.0,0.0,0.0,0.0,0.8587778211,0.0,0.0,0.0,0.4629100561,0.0,4.1213202477,0.2624453306,0.0,14.0,2.4142136574,0.0,0.5,0.0,24.0,0.0,0.0,1.3535534143,0.0,0.0,3.3219280243,0.0,0.7071067691,0.0,0.0,0.0,0.0,0.0,0.3535533845,21.1999759674,0.0,0.0,0.0,0.0,0.0,8.5676584244,0.0,0.0,0.0,0.0,0.0,8.8639717102
InChI%3D1S%2FC12H10N2O%2Fc15-14-12-8-6-11%287-9-12%2913-10-4-2-1-3-5-10%2Fh1-9%2C13H,19.6612949371,0.0,18.0,1.1070325375,0.0,0.0,1.0,14.1627397537,0.612372458,0.0,0.3922787607,0.0,0.1100583524,0.4546884894,0.0,-0.0166268162,813.4240112305,0.4623869359,0.0,11.484375,466.0299987793,-0.0247409437,5.9149999619,-0.0076889838,3.5,-0.0368259773,0.0,907.7973632813,0.0,0.0,408.0,0.0,1140.2430419922,8.0516147614,0.200000003,0.0,0.0,998.5157470703,41.4599990845,0.0,11.3306121826,1.3058518171,0.0,12.0,713.1954345703,4.6382317543,10.1704950333,1.7989854813,0.0,0.0,3.1291866302,0.0,2.1425571442,0.1853954047,2.0351781845,0.0,10.510225296,1.2937743664,0.1900199205,72.0,7.3813414574,0.8557440639,0.5,0.0,240.0,0.0,0.0,6.034737587,0.3471722901,0.0598527938,4.9068903923,0.0,4.9350881577,0.1888988167,0.0,0.241202265,0.0,0.0423489958,3.7696812153,16.4944458008,0.0,3.0216150284,0.0,0.0,0.0,17.0520210266,0.9654893875,0.0,1.6875289679,0.0,0.0,21.329202652
InChI%3D1S%2FC4H10N2O2%2Fc1-6%285-8%293-2-4-7%2Fh7H%2C2-4H2%2C1H3,7.3286466599,0.0,6.0,0.0,0.0,0.0,1.0,5.0517430305,0.2886751294,0.0,0.1577350199,0.0,0.1477639079,0.1115355045,0.0,-0.0637376532,237.0107574463,0.0604902916,0.0,8.0,233.0399932861,0.0357097611,5.1428570747,-0.0688305199,5.0,0.0510735475,0.1666666716,226.8486328125,0.0,0.0,76.0,0.0,218.6667938232,4.8712096214,0.0,2.0,0.0,164.9785003662,52.9000015259,1.0,2.3811016083,0.4927992821,0.0,1.0,101.0993881226,2.4622433186,0.0,0.3484617174,0.0,0.0,1.5400657654,0.0,0.2886751294,0.0,0.7792192698,0.0,6.4057774544,0.3403600752,0.0,28.0,3.8080604076,0.1312009692,0.5,0.0,63.0,0.0,0.0,2.6556484699,0.0129099442,0.0,4.0,0.0,1.7474002838,0.0,0.0,0.1414213628,0.0,0.0,0.7567099929,10.2689142227,0.0,0.4927992821,0.0,0.0,0.0,8.5779161453,0.0,1.0400419235,0.1443375647,0.0,0.0,8.3841133118
InChI%3D1S%2FC6H10N2O3%2Fc1-5%289%293-8%287-11%294-6%282%2910%2Fh3-4H2%2C1-2H3,12.4358568192,0.0,10.0,0.0,1.7888543606,0.0,1.0,13.7676706314,1.0206207037,0.0,0.269924283,0.0,0.3318985105,0.3556717634,0.0,-0.0683930963,380.4578857422,0.2379425168,0.0,11.0,290.049987793,-0.1062701419,5.625,0.0788701996,6.4000000954,-0.101844497,0.5646216273,388.2646484375,0.0,0.0,172.0,0.0,439.3768920898,6.5333857536,0.0,4.0,2.0,357.9781799316,66.8099975586,1.0,0.5,0.9112309217,0.0,0.0,324.0094604492,3.1303846836,2.3094010353,1.4418147802,0.0,0.0,2.3083572388,0.0,1.5050557852,0.0,0.925825417,0.0,8.8533716202,0.6276869774,0.0,44.0,5.0577492714,0.2387522012,0.5,0.0,92.0,0.0,0.0,4.5333719254,0.1108621955,0.0,4.4594316483,0.0,2.1868259907,0.0,0.0,0.3886751235,0.0,0.0,1.7628917694,14.0433835983,0.1666666716,1.0515668392,0.0,0.0,0.0,11.9100084305,0.25,1.4142135382,0.3849001825,0.0,0.0,14.5465745926
InChI%3D1S%2FC32H24N6O14S4%2Fc33-23-13-21%2853%2841%2C42%2943%299-17-11-25%2855%2847%2C48%2949%2929%2831%2839%2927%2817%2923%2937-35-19-5-1-15%282-6-19%2916-3-7-20%288-4-16%2936-38-30-26%2856%2850%2C51%2952%2912-18-10-22%2854%2844%2C45%2946%2914-24%2834%2928%2818%2932%2830%2940%2Fh1-14%2C35-36H%2C33-34H2%2C%28H%2C41%2C42%2C43%29%28H%2C44%2C45%2C46%29%28H%2C47%2C48%2C49%29%28H%2C50%2C51%2C52%29,136.3109741211,0.040200755,104.0,8.9918546677,0.0,0.0,0.928571403,149.7460632324,8.4140863419,0.0,4.5172719955,1.1547005177,1.2663532495,5.5663461685,2.3063714504,-0.4211253524,4985.0903320313,6.8505864143,0.5243774056,45.5253982544,4145.240234375,-0.0104725212,17.40234375,-0.1844530702,10.3834991455,-0.1856994778,8.2550725937,5991.9560546875,0.0,0.0,16298.0,0.0,9014.8896484375,29.4718093872,1.2948279381,0.0,8.0,9727.431640625,385.9599914551,0.0,14.0841579437,13.3479280472,0.0,18.0,9141.396484375,18.3541851044,38.9521408081,19.8298664093,0.0,0.0,14.9883308411,0.0,29.8652935028,0.3684996068,10.0272760391,0.0,41.1202278137,6.9288449287,0.840221405,314.0,25.9287281036,4.9458765984,0.4814814925,0.0,2568.0,0.0,0.0,27.8768310547,3.0993285179,0.1333066076,6.8073549271,6.0,20.5421104431,2.0746283531,0.0476190485,2.7256884575,0.0,0.26166448,17.1729431152,93.5135040283,0.0,14.6905727386,0.0,0.8684740663,0.1292611212,100.7372055054,22.3068714142,0.0,10.482011795,0.0,0.5022544265,126.6243438721
InChI%3D1S%2FC5H3Cl3O3%2Fc6-2-1%283%287%298%294%289%2911-5%282%2910%2Fh3-4%2C9H,34.566947937,0.0,15.0,0.1814436913,0.0,0.0,0.6666666865,46.0954704285,1.108299017,0.0,1.2509508133,0.0,0.4998974502,1.7976344824,0.3899113238,-0.2774876654,663.4755859375,1.4119508266,0.0,9.0909090042,86.0599975586,0.224535048,3.1640625,-0.3401688933,1.6000000238,0.0751860663,0.25,754.0698852539,0.0,1.0,142.0,1.0,1014.21484375,7.3200907707,0.0,2.0,1.0,822.5383300781,46.5299987793,0.0,0.0,2.4389331341,0.0,0.0,465.803527832,3.8557536602,0.0,4.1308960915,0.0785674229,0.0,3.3019180298,0.0,4.5341668129,0.2810631692,1.9951933622,0.0,8.5938577652,1.4388974905,0.4625068605,54.0,5.0365810394,0.4189726412,0.400000006,0.0,82.0,0.0294627827,1.0,4.8707537651,0.1491825134,0.0756222904,4.4594316483,0.0,3.6751270294,0.0609925278,0.0,0.6905950308,0.0,0.1063735783,3.119976759,36.4616661072,0.0,1.4243795872,0.0,0.0,0.0,18.1835803986,6.3353829384,0.0,0.5078678131,0.0,0.1932257116,34.3970108032
InChI%3D1S%2FC7H5N3O3S%2Fc8-7-9-4%283-14-7%295-1-2-6%2813-5%2910%2811%2912%2Fh1-3H%2C%28H2%2C8%2C9%29,21.5993919373,0.0,16.0,0.9520151019,0.0,0.0,1.0,20.5513858795,1.1220084429,0.0,0.7652480006,0.0,0.3549950123,1.0388715267,0.25,-0.1796832085,801.8438110352,0.8913596272,0.0,10.5155553818,302.0700073242,-0.037149284,4.2448978424,0.1325075626,2.3431952,-0.1125908718,0.5,928.0419311523,0.0,0.0,310.0,0.6666666865,1258.3375244141,7.8358607292,0.0,2.0,0.0,872.6986083984,,0.200000003,1.3103706837,2.2891616821,0.0,4.0,741.3729858398,4.8716835976,5.6937861443,2.9086370468,0.2357022613,0.0,3.8004202843,0.0,3.2330274582,0.321975261,2.7421741486,0.0,10.1293916702,1.9956511259,0.4358579516,72.0,6.664703846,1.0271770954,0.5,0.0,181.0,0.1590206921,0.0,6.2555327415,0.5817319751,0.1598563641,4.8073549271,0.0,4.8585977554,0.3076007664,0.0,0.4131689966,0.0,0.1377664357,3.7656486034,23.531124115,0.0,2.4606301785,0.0,0.5,0.0,20.7754268646,2.5250647068,0.0,1.7495898008,0.1428571492,0.0328403674,30.7436523438
InChI%3D1S%2FC8H11NO%2Fc1-6-5-7%2810-2%293-4-8%286%299%2Fh3-5H%2C9H2%2C1-2H3,13.1627397537,0.0,12.0,0.2323078066,2.4068520069,0.0,1.0,6.8303689957,0.6755286455,0.0,0.5597395897,0.0,0.1979091018,0.4901972711,0.1666666716,-0.1021718904,493.0061645508,0.5026224256,0.0,8.1000003815,351.0199890137,0.004476401,3.4082839489,-0.0004573739,1.9911111593,-0.0410887003,0.0,535.6251831055,0.0,0.0,117.0,0.0,676.7551269531,6.2176494598,0.0,1.0,0.0,562.7100830078,35.25,0.0,1.6509636641,1.573800087,0.0,5.0,251.5467071533,3.1390814781,5.8538007736,1.634324789,0.0,0.0,2.2225184441,0.0,2.1118569374,0.0680413842,1.476967454,0.0,7.5604777336,0.7751594186,0.1841952801,46.0,4.7363820076,0.4790327251,0.5,0.0,88.0,0.0,0.0,4.041893959,0.1832153946,0.0240562614,4.3219280243,1.0,3.284129858,0.050541088,0.0,0.2957122922,0.0,0.0477660783,2.0298449993,11.1344566345,0.200000003,1.5673024654,0.0,0.0,0.0,10.8303689957,1.6509636641,1.9441612959,0.7865908742,0.0,0.0481125228,13.9965543747
InChI%3D1S%2FC12H6Cl4%2Fc13-7-1-3-9%2811%2815%295-7%2910-4-2-8%2814%296-12%2810%2916%2Fh1-6H,43.5173721313,0.0,24.0,1.2586313486,0.0,0.0,0.8000000119,51.0394058228,1.3209203482,0.0,1.4093414545,0.0,0.1633336991,2.0222463608,0.2480056435,-0.0406811945,1299.1060791016,2.4106051922,0.0,12.4567470551,289.0400085449,-0.0072940192,5.1041665077,-0.0555689558,2.8311111927,0.0211994592,0.0,1502.2927246094,0.0,0.0,426.0,0.0,2054.6774902344,10.9996757507,0.0,0.0,0.0,1999.2586669922,0.0,0.0,4.9384236336,2.6258966923,0.0,10.0,1526.7469482422,5.9938545227,14.944026947,4.1957321167,0.0,0.0,4.935608387,0.0,5.7565021515,0.1360827684,3.2480478287,0.0,11.7067422867,2.4364016056,0.3507329524,82.0,7.5753874779,1.4682933092,0.4444444478,0.0,226.0,0.0,0.0,7.1187252998,0.8450434208,0.0481125228,5.0,2.0,5.5456533432,0.4196755588,0.0,0.8496288657,0.0,0.1331652105,4.6497368813,46.8510131836,0.0,3.4110224247,0.0,0.0,0.0,24.8069496155,5.8963303566,0.0,2.1797955036,0.0,0.1153244525,39.613899231
InChI%3D1S%2FC8H14ClN5%2Fc1-4-10-7-12-6%289%2913-8%2814-7%2911-5%282%293%2Fh5H%2C4H2%2C1-3H3%2C%28H2%2C10%2C11%2C12%2C13%2C14%29,21.7315120697,0.0,16.0,0.6704890728,3.4672973156,0.0,1.0,25.4038944244,1.1051716805,0.0,0.4850176275,0.0,0.3607830107,0.6971681118,0.0,-0.3377423584,820.0318603516,0.6556028724,0.0,12.071428299,718.0599975586,0.3594373465,5.7777776718,-0.3961818218,4.3878116608,0.2869387567,0.0,895.0835571289,0.0,0.0,319.0,0.0,1123.8450927734,9.3901281357,4.0612621307,4.0,0.0,1023.1715698242,,0.0,0.0,1.3026287556,0.0,1.0,886.2137451172,5.1154513359,1.0745699406,2.4555370808,0.0,0.0,3.6070690155,0.0,2.7310836315,0.0680413842,1.6854308844,0.0,10.5520420074,1.238199234,0.1642664224,64.0,6.6133923531,0.6823733449,0.5,0.0,166.0,0.0,0.0,5.9625535011,0.4636099339,0.0180421956,4.8073549271,0.0,3.6397323608,0.1442089528,0.0,0.5336657166,0.0,0.0365953594,3.4012181759,23.5126934052,0.5952754021,2.1616666317,0.0,0.0,0.0,17.6135902405,2.3811016083,0.8198276758,1.7041826248,0.0,0.0,25.9030170441
